relation,parent,name,field,child_count,missing_children,children_sum,parent_value,delta
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087130,"Eisleben, Lutherstadt",party:F7,24,0,102,102,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087130,"Eisleben, Lutherstadt",party:F8,24,0,13,13,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087130,"Eisleben, Lutherstadt",party:F9,24,0,133,133,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",reported_precincts,15,0,15,15,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",total_precincts,15,0,15,15,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",voters_total,15,0,4368,4368,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",valid_votes_erst,15,0,4293,4293,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",valid_votes_zweit,15,0,4315,4315,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:D1,15,0,867,867,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:D19,15,0,45,45,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:D2,15,0,2494,2494,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:D3,15,0,410,410,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:D4,15,0,223,223,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:D5,15,0,156,156,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:D6,15,0,98,98,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F1,15,0,717,717,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F10,15,0,27,27,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F11,15,0,7,7,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F12,15,0,19,19,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F15,15,0,208,208,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F19,15,0,21,21,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F2,15,0,2404,2404,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F20,15,0,10,10,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F3,15,0,289,289,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F4,15,0,265,265,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F5,15,0,99,99,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F6,15,0,179,179,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F7,15,0,31,31,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F8,15,0,4,4,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087165,"Gerbstedt, Stadt",party:F9,15,0,35,35,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,reported_precincts,3,0,3,3,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,total_precincts,3,0,3,3,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,voters_total,3,0,2409,2409,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,valid_votes_erst,3,0,2382,2382,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,valid_votes_zweit,3,0,2386,2386,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:D1,3,0,561,561,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:D19,3,0,24,24,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:D2,3,0,1338,1338,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:D3,3,0,234,234,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:D4,3,0,125,125,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:D5,3,0,56,56,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:D6,3,0,44,44,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F1,3,0,470,470,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F10,3,0,6,6,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F11,3,0,9,9,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F12,3,0,12,12,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F15,3,0,134,134,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F19,3,0,6,6,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F2,3,0,1265,1265,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F20,3,0,5,5,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F3,3,0,175,175,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F4,3,0,154,154,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F5,3,0,39,39,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F6,3,0,64,64,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F7,3,0,18,18,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F8,3,0,0,0,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087205,Helbra,party:F9,3,0,29,29,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,reported_precincts,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,total_precincts,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,voters_total,2,0,911,911,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,valid_votes_erst,2,0,908,908,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,valid_votes_zweit,2,0,908,908,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:D1,2,0,219,219,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:D19,2,0,3,3,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:D2,2,0,493,493,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:D3,2,0,82,82,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:D4,2,0,52,52,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:D5,2,0,44,44,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:D6,2,0,15,15,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F1,2,0,181,181,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F10,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F11,2,0,3,3,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F12,2,0,4,4,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F15,2,0,48,48,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F19,2,0,1,1,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F2,2,0,482,482,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F20,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F3,2,0,53,53,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F4,2,0,64,64,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F5,2,0,28,28,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F6,2,0,17,17,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F7,2,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F8,2,0,1,1,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087210,Hergisdorf,party:F9,2,0,8,8,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",reported_precincts,15,0,15,15,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",total_precincts,15,0,15,15,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",voters_total,15,0,7485,7485,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",valid_votes_erst,15,0,7397,7397,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",valid_votes_zweit,15,0,7424,7424,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:D1,15,0,1375,1375,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:D19,15,0,123,123,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:D2,15,0,4239,4239,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:D3,15,0,898,898,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:D4,15,0,414,414,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:D5,15,0,226,226,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:D6,15,0,122,122,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F1,15,0,1211,1211,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F10,15,0,24,24,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F11,15,0,11,11,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F12,15,0,34,34,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F15,15,0,385,385,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F19,15,0,62,62,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F2,15,0,4070,4070,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F20,15,0,19,19,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F3,15,0,593,593,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F4,15,0,505,505,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F5,15,0,160,160,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F6,15,0,244,244,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F7,15,0,43,43,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F8,15,0,10,10,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087220,"Hettstedt, Stadt",party:F9,15,0,53,53,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",reported_precincts,6,0,6,6,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",total_precincts,6,0,6,6,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",voters_total,6,0,2058,2058,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",valid_votes_erst,6,0,2032,2032,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",valid_votes_zweit,6,0,2033,2033,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:D1,6,0,465,465,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:D19,6,0,29,29,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:D2,6,0,1051,1051,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:D3,6,0,212,212,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:D4,6,0,130,130,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:D5,6,0,83,83,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:D6,6,0,62,62,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F1,6,0,343,343,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F10,6,0,6,6,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F11,6,0,3,3,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F12,6,0,7,7,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F15,6,0,96,96,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F19,6,0,13,13,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F2,6,0,1015,1015,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F20,6,0,5,5,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F3,6,0,170,170,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F4,6,0,151,151,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F5,6,0,55,55,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F6,6,0,109,109,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F7,6,0,23,23,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F8,6,0,0,0,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087250,"Kelbra (Kyffhäuser), Stadt",party:F9,6,0,37,37,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,reported_precincts,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,total_precincts,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,voters_total,2,0,1434,1434,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,valid_votes_erst,2,0,1420,1420,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,valid_votes_zweit,2,0,1426,1426,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:D1,2,0,382,382,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:D19,2,0,19,19,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:D2,2,0,734,734,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:D3,2,0,151,151,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:D4,2,0,59,59,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:D5,2,0,52,52,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:D6,2,0,23,23,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F1,2,0,302,302,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F10,2,0,3,3,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F11,2,0,0,0,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F12,2,0,4,4,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F15,2,0,61,61,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F19,2,0,8,8,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F2,2,0,711,711,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F20,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F3,2,0,107,107,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F4,2,0,94,94,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F5,2,0,45,45,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F6,2,0,67,67,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F7,2,0,10,10,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F8,2,0,1,1,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087260,Klostermansfeld,party:F9,2,0,11,11,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",reported_precincts,17,0,17,17,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",total_precincts,17,0,17,17,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",voters_total,17,0,5497,5497,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",valid_votes_erst,17,0,5423,5423,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",valid_votes_zweit,17,0,5448,5448,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:D1,17,0,1134,1134,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:D19,17,0,211,211,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:D2,17,0,2994,2994,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:D3,17,0,520,520,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:D4,17,0,275,275,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:D5,17,0,159,159,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:D6,17,0,130,130,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F1,17,0,962,962,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F10,17,0,21,21,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F11,17,0,15,15,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F12,17,0,23,23,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F15,17,0,252,252,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F19,17,0,115,115,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F2,17,0,2872,2872,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F20,17,0,13,13,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F3,17,0,389,389,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F4,17,0,357,357,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F5,17,0,132,132,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F6,17,0,186,186,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F7,17,0,59,59,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F8,17,0,4,4,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087275,"Mansfeld, Stadt",party:F9,17,0,48,48,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",reported_precincts,33,0,33,33,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",total_precincts,33,0,33,33,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",voters_total,33,0,15130,15130,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",valid_votes_erst,33,0,14918,14918,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",valid_votes_zweit,33,0,14962,14962,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:D1,33,0,4210,4210,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:D19,33,0,171,171,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:D2,33,0,7311,7311,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:D3,33,0,1523,1523,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:D4,33,0,845,845,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:D5,33,0,513,513,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:D6,33,0,345,345,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F1,33,0,2933,2933,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F10,33,0,87,87,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F11,33,0,36,36,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F12,33,0,86,86,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F15,33,0,821,821,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F19,33,0,65,65,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F2,33,0,7062,7062,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F20,33,0,49,49,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F3,33,0,1201,1201,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F4,33,0,1268,1268,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F5,33,0,333,333,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F6,33,0,748,748,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F7,33,0,100,100,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F8,33,0,24,24,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087370,"Sangerhausen, Stadt",party:F9,33,0,149,149,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087386,Seegebiet Mansfelder Land,reported_precincts,14,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15087386,Seegebiet Mansfelder Land,total_precincts,14,0,14,14,0
