level,identifier,name,ags,wahlkreisnummer,vote_type,party_name,old_votes,new_votes,delta_votes,old_share_percent,new_share_percent,delta_share_percent
GEMEINDE,08215084,Ubstadt-Weiher,08215084,,Erststimmen,GRÜNE,1552,1551,-1,21.2603,21.2495,-0.0108
GEMEINDE,08215097,"Kraichtal, Stadt",08215097,,Erststimmen,CDU,2715,2716,1,35.132,35.1404,0.0084
GEMEINDE,08215097,"Kraichtal, Stadt",08215097,,Zweitstimmen,FDP,343,344,1,4.415,4.4267,0.0117
GEMEINDE,08215097,"Kraichtal, Stadt",08215097,,Zweitstimmen,FREIE WÄHLER,237,238,1,3.0506,3.0627,0.0121
GEMEINDE,08215106,"Waghäusel, Stadt",08215106,,Erststimmen,CDU,3604,3603,-1,33.482,33.4758,-0.0062
GEMEINDE,08215106,"Waghäusel, Stadt",08215106,,Erststimmen,FDP,465,466,1,4.32,4.3296,0.0096
GEMEINDE,08215106,"Waghäusel, Stadt",08215106,,Erststimmen,GRÜNE,2132,2131,-1,19.8068,19.7993,-0.0075
GEMEINDE,08215106,"Waghäusel, Stadt",08215106,,Zweitstimmen,CDU,3089,3090,1,28.5042,28.5134,0.0092
GEMEINDE,08215106,"Waghäusel, Stadt",08215106,,Zweitstimmen,FDP,388,387,-1,3.5803,3.5711,-0.0092
GEMEINDE,08215106,"Waghäusel, Stadt",08215106,,Zweitstimmen,FREIE WÄHLER,392,393,1,3.6172,3.6265,0.0093
GEMEINDE,08215106,"Waghäusel, Stadt",08215106,,Zweitstimmen,SPD,696,695,-1,6.4224,6.4132,-0.0092
GEMEINDE,08215107,Oberhausen-Rheinhausen,08215107,,Erststimmen,GRÜNE,969,968,-1,19.9137,19.8972,-0.0165
GEMEINDE,08215107,Oberhausen-Rheinhausen,08215107,,Zweitstimmen,AfD,1242,1241,-1,25.3211,25.3059,-0.0152
GEMEINDE,08216015,"Gaggenau, Stadt",08216015,,Zweitstimmen,FREIE WÄHLER,351,352,1,2.5118,2.5188,0.007
GEMEINDE,08216015,"Gaggenau, Stadt",08216015,,Zweitstimmen,Tierschutzpartei,160,158,-2,1.145,1.1306,-0.0144
GEMEINDE,08216015,"Gaggenau, Stadt",08216015,,Zweitstimmen,Werteunion,21,23,2,0.1503,0.1646,0.0143
GEMEINDE,08216017,"Gernsbach, Stadt",08216017,,Erststimmen,Volt,92,93,1,1.3213,1.3354,0.0141
GEMEINDE,08216033,Muggensturm,08216033,,Zweitstimmen,CDU,905,904,-1,27.9149,27.884,-0.0309
GEMEINDE,08216033,Muggensturm,08216033,,Zweitstimmen,Volt,13,14,1,0.401,0.4318,0.0308
GEMEINDE,08216039,Ötigheim,08216039,,Erststimmen,Volt,25,26,1,0.898,0.9336,0.0356
GEMEINDE,08216049,Sinzheim,08216049,,Zweitstimmen,CDU,1979,1980,1,33.0826,33.0938,0.0112
GEMEINDE,08221000,"Heidelberg, Stadt",08221000,,Erststimmen,Die Linke,7595,7594,-1,10.5315,10.5303,-0.0012
GEMEINDE,08221000,"Heidelberg, Stadt",08221000,,Zweitstimmen,Die Linke,7320,7319,-1,10.1214,10.1188,-0.0026
GEMEINDE,08221000,"Heidelberg, Stadt",08221000,,Zweitstimmen,SPD,4315,4325,10,5.9664,5.9795,0.0131
GEMEINDE,08221000,"Heidelberg, Stadt",08221000,,Zweitstimmen,Volt,1435,1448,13,1.9842,2.0019,0.0177
GEMEINDE,08221000,"Heidelberg, Stadt",08221000,,Zweitstimmen,ÖDP,92,79,-13,0.1272,0.1092,-0.018
GEMEINDE,08225014,"Buchen (Odenwald), Stadt",08225014,,Erststimmen,AfD,2411,2412,1,26.2493,26.2602,0.0109
GEMEINDE,08225014,"Buchen (Odenwald), Stadt",08225014,,Erststimmen,Die Linke,268,267,-1,2.9178,2.9069,-0.0109
GEMEINDE,08225033,Haßmersheim,08225033,,Erststimmen,FREIE WÄHLER,108,107,-1,4.4118,4.3727,-0.0391
GEMEINDE,08225033,Haßmersheim,08225033,,Zweitstimmen,Die Linke,90,89,-1,3.666,3.6267,-0.0393
GEMEINDE,08225033,Haßmersheim,08225033,,Zweitstimmen,Die PARTEI,8,7,-1,0.3259,0.2852,-0.0407
GEMEINDE,08225033,Haßmersheim,08225033,,Zweitstimmen,FDP,98,99,1,3.9919,4.0342,0.0423
GEMEINDE,08225058,"Mosbach, Stadt",08225058,,Erststimmen,SPD,1378,1381,3,13.1213,13.1449,0.0236
GEMEINDE,08225058,"Mosbach, Stadt",08225058,,Erststimmen,ÖDP,88,89,1,0.8379,0.8471,0.0092
GEMEINDE,08225058,"Mosbach, Stadt",08225058,,Zweitstimmen,BSW,161,160,-1,1.5322,1.5228,-0.0094
GEMEINDE,08225058,"Mosbach, Stadt",08225058,,Zweitstimmen,CDU,3077,3076,-1,29.2825,29.2757,-0.0068
GEMEINDE,08225058,"Mosbach, Stadt",08225058,,Zweitstimmen,Die Gerechtigkeitspartei,10,11,1,0.0952,0.1047,0.0095
GEMEINDE,08225058,"Mosbach, Stadt",08225058,,Zweitstimmen,FDP,374,375,1,3.5592,3.569,0.0098
GEMEINDE,08225058,"Mosbach, Stadt",08225058,,Zweitstimmen,GRÜNE,2774,2773,-1,26.3989,26.3919,-0.007
GEMEINDE,08225058,"Mosbach, Stadt",08225058,,Zweitstimmen,KlimalisteBW,5,4,-1,0.0476,0.0381,-0.0095
GEMEINDE,08225058,"Mosbach, Stadt",08225058,,Zweitstimmen,Volt,45,44,-1,0.4282,0.4188,-0.0094
GEMEINDE,08225058,"Mosbach, Stadt",08225058,,Zweitstimmen,dieBasis,22,23,1,0.2094,0.2189,0.0095
GEMEINDE,08225058,"Mosbach, Stadt",08225058,,Zweitstimmen,ÖDP,38,39,1,0.3616,0.3712,0.0096
GEMEINDE,08225060,Mudau,08225060,,Erststimmen,AfD,645,646,1,21.2101,21.236,0.0259
GEMEINDE,08225068,Neunkirchen,08225068,,Zweitstimmen,KlimalisteBW,5,1,-4,0.4695,0.0939,-0.3756
GEMEINDE,08225068,Neunkirchen,08225068,,Zweitstimmen,Volt,3,7,4,0.2817,0.6573,0.3756
GEMEINDE,08225091,Seckach,08225091,,Erststimmen,AfD,534,533,-1,26.0742,26.0381,-0.0361
GEMEINDE,08225091,Seckach,08225091,,Erststimmen,GRÜNE,293,292,-1,14.3066,14.2648,-0.0418
GEMEINDE,08225091,Seckach,08225091,,Erststimmen,ÖDP,27,28,1,1.3184,1.3679,0.0495
GEMEINDE,08225117,Elztal,08225117,,Erststimmen,AfD,818,819,1,25.0153,25.0382,0.0229
GEMEINDE,08225117,Elztal,08225117,,Zweitstimmen,AfD,852,853,1,26.0153,26.0379,0.0226
GEMEINDE,08225118,Waldbrunn,08225118,,Erststimmen,ÖDP,17,18,1,0.6377,0.6749,0.0372
GEMEINDE,08226020,Eschelbronn,08226020,,Erststimmen,CDU,480,481,1,34.0426,34.0893,0.0467
GEMEINDE,08226028,Heddesheim,08226028,,Erststimmen,Anderer Kreiswahlvorschlag,55,56,1,0.8942,0.9103,0.0161
GEMEINDE,08226037,Ketsch,08226037,,Zweitstimmen,Die PARTEI,32,28,-4,0.4815,0.4213,-0.0602
GEMEINDE,08226037,Ketsch,08226037,,Zweitstimmen,Volt,68,72,4,1.0232,1.0834,0.0602
GEMEINDE,08226038,"Ladenburg, Stadt",08226038,,Erststimmen,AfD,802,801,-1,11.4933,11.4789,-0.0144
GEMEINDE,08226038,"Ladenburg, Stadt",08226038,,Erststimmen,Die PARTEI,69,70,1,0.9888,1.0032,0.0144
GEMEINDE,08226038,"Ladenburg, Stadt",08226038,,Zweitstimmen,AfD,830,829,-1,11.8758,11.8615,-0.0143
GEMEINDE,08226038,"Ladenburg, Stadt",08226038,,Zweitstimmen,Die PARTEI,31,32,1,0.4436,0.4579,0.0143
GEMEINDE,08226048,Mauer,08226048,,Zweitstimmen,Die PARTEI,16,17,1,0.6703,0.7119,0.0416
GEMEINDE,08226049,Meckesheim,08226049,,Erststimmen,CDU,1062,1061,-1,37.3286,37.3329,0.0043
GEMEINDE,08226049,Meckesheim,08226049,,Erststimmen,SPD,285,283,-2,10.0176,9.9578,-0.0598
GEMEINDE,08226049,Meckesheim,08226049,,Zweitstimmen,CDU,900,899,-1,31.5568,31.5549,-0.0019
GEMEINDE,08226049,Meckesheim,08226049,,Zweitstimmen,GRÜNE,629,628,-1,22.0547,22.0428,-0.0119
GEMEINDE,08226049,Meckesheim,08226049,,Zweitstimmen,SPD,217,216,-1,7.6087,7.5816,-0.0271
GEMEINDE,08226063,Plankstadt,08226063,,Erststimmen,GRÜNE,1408,1407,-1,25.7687,25.7551,-0.0136
GEMEINDE,08226063,Plankstadt,08226063,,Zweitstimmen,GRÜNE,1555,1554,-1,28.3604,28.3473,-0.0131
GEMEINDE,08226085,"Sinsheim, Stadt",08226085,,Erststimmen,AfD,3888,3887,-1,23.4034,23.4002,-0.0032
GEMEINDE,08226085,"Sinsheim, Stadt",08226085,,Erststimmen,GRÜNE,2987,2986,-1,17.9799,17.976,-0.0039
GEMEINDE,08226091,"Waibstadt, Stadt",08226091,,Zweitstimmen,AfD,589,590,1,21.4182,21.4467,0.0285
GEMEINDE,08226091,"Waibstadt, Stadt",08226091,,Zweitstimmen,BSW,29,35,6,1.0545,1.2723,0.2178
GEMEINDE,08226091,"Waibstadt, Stadt",08226091,,Zweitstimmen,Volt,31,25,-6,1.1273,0.9088,-0.2185
GEMEINDE,08226096,"Weinheim, Stadt",08226096,,Zweitstimmen,BSW,225,229,4,1.0551,1.0739,0.0188
GEMEINDE,08226096,"Weinheim, Stadt",08226096,,Zweitstimmen,CDU,6260,6262,2,29.3566,29.366,0.0094
GEMEINDE,08226096,"Weinheim, Stadt",08226096,,Zweitstimmen,GRÜNE,7208,7206,-2,33.8023,33.7929,-0.0094
GEMEINDE,08226096,"Weinheim, Stadt",08226096,,Zweitstimmen,PDH,12,8,-4,0.0563,0.0375,-0.0188
GEMEINDE,08226098,"Wiesloch, Stadt",08226098,,Erststimmen,CDU,4247,4246,-1,33.4963,33.4911,-0.0052
GEMEINDE,08226098,"Wiesloch, Stadt",08226098,,Zweitstimmen,FDP,435,434,-1,3.4249,3.4173,-0.0076
GEMEINDE,08226103,St. Leon-Rot,08226103,,Erststimmen,CDU,3002,3004,2,40.3169,40.3276,0.0107
GEMEINDE,08226103,St. Leon-Rot,08226103,,Erststimmen,Die Linke,258,259,1,3.4649,3.477,0.0121
GEMEINDE,08231000,"Pforzheim, Stadt",08231000,,Zweitstimmen,CDU,10153,10152,-1,25.0228,25.0191,-0.0037
GEMEINDE,08231000,"Pforzheim, Stadt",08231000,,Zweitstimmen,Die PARTEI,186,187,1,0.4584,0.4609,0.0025
GEMEINDE,08231000,"Pforzheim, Stadt",08231000,,Zweitstimmen,FREIE WÄHLER,434,435,1,1.0696,1.072,0.0024
GEMEINDE,08231000,"Pforzheim, Stadt",08231000,,Zweitstimmen,Volt,397,398,1,0.9784,0.9809,0.0025
GEMEINDE,08235020,Ebhausen,08235020,,Zweitstimmen,Die Gerechtigkeitspartei,1,2,1,0.0414,0.0829,0.0415
GEMEINDE,08235032,"Haiterbach, Stadt",08235032,,Erststimmen,CDU,1120,1119,-1,40.7273,40.7057,-0.0216
GEMEINDE,08235032,"Haiterbach, Stadt",08235032,,Zweitstimmen,Tierschutzpartei,20,21,1,0.7244,0.7603,0.0359
GEMEINDE,08235046,"Nagold, Stadt",08235046,,Erststimmen,AfD,2774,2775,1,26.2069,26.2089,0.002
GEMEINDE,08235046,"Nagold, Stadt",08235046,,Erststimmen,CDU,3920,3922,2,37.0335,37.0419,0.0084
GEMEINDE,08235046,"Nagold, Stadt",08235046,,Zweitstimmen,AfD,2817,2818,1,26.5429,26.5473,0.0044
GEMEINDE,08235046,"Nagold, Stadt",08235046,,Zweitstimmen,CDU,3397,3398,1,32.0079,32.0113,0.0034
GEMEINDE,08235080,"Wildberg, Stadt",08235080,,Erststimmen,AfD,1315,1316,1,23.6426,23.6563,0.0137
GEMEINDE,08235080,"Wildberg, Stadt",08235080,,Zweitstimmen,AfD,1288,1289,1,23.0742,23.0879,0.0137
GEMEINDE,08235080,"Wildberg, Stadt",08235080,,Zweitstimmen,BSW,55,57,2,0.9853,1.021,0.0357
GEMEINDE,08235080,"Wildberg, Stadt",08235080,,Zweitstimmen,Die Gerechtigkeitspartei,9,7,-2,0.1612,0.1254,-0.0358
GEMEINDE,08236004,Birkenfeld,08236004,,Zweitstimmen,Tierschutzpartei,71,72,1,1.4009,1.4204,0.0195
GEMEINDE,08236013,Engelsbrand,08236013,,Zweitstimmen,Tierschutzpartei,21,22,1,0.8592,0.8998,0.0406
GEMEINDE,08236030,Ispringen,08236030,,Zweitstimmen,Volt,28,29,1,0.9972,1.0324,0.0352
GEMEINDE,08236050,Ötisheim,08236050,,Erststimmen,AfD,661,662,1,26.0647,26.0835,0.0188
GEMEINDE,08236050,Ötisheim,08236050,,Erststimmen,CDU,754,755,1,29.7319,29.7478,0.0159
GEMEINDE,08236071,Remchingen,08236071,,Erststimmen,AfD,1483,1484,1,22.9744,22.9864,0.012
GEMEINDE,08236071,Remchingen,08236071,,Zweitstimmen,AfD,1455,1456,1,22.4502,22.4622,0.012
GEMEINDE,08237004,Baiersbronn,08237004,,Erststimmen,CDU,3528,3529,1,47.7467,47.7537,0.007
GEMEINDE,08237004,Baiersbronn,08237004,,Zweitstimmen,AfD,1528,1529,1,20.618,20.6287,0.0107
GEMEINDE,08237019,"Dornstetten, Stadt",08237019,,Erststimmen,CDU,1506,1507,1,37.3049,37.3205,0.0156
GEMEINDE,08237019,"Dornstetten, Stadt",08237019,,Zweitstimmen,GRÜNE,940,939,-1,23.2041,23.1852,-0.0189
GEMEINDE,08237024,Empfingen,08237024,,Erststimmen,AfD,552,553,1,24.9774,25.0113,0.0339
GEMEINDE,08237028,"Freudenstadt, Stadt",08237028,,Erststimmen,AfD,2581,2583,2,23.9625,23.9722,0.0097
GEMEINDE,08237028,"Freudenstadt, Stadt",08237028,,Erststimmen,CDU,4052,4053,1,37.6195,37.6148,-0.0047
GEMEINDE,08237028,"Freudenstadt, Stadt",08237028,,Erststimmen,SPD,845,846,1,7.8451,7.8515,0.0064
GEMEINDE,08237028,"Freudenstadt, Stadt",08237028,,Zweitstimmen,AfD,2573,2574,1,23.8307,23.8355,0.0048
GEMEINDE,08237028,"Freudenstadt, Stadt",08237028,,Zweitstimmen,GRÜNE,2765,2766,1,25.609,25.6135,0.0045
GEMEINDE,08237032,Grömbach,08237032,,Zweitstimmen,CDU,98,99,1,36.9811,37.218,0.2369
GEMEINDE,08237040,"Horb am Neckar, Stadt",08237040,,Erststimmen,AfD,3265,3266,1,26.1891,26.193,0.0039
GEMEINDE,08237040,"Horb am Neckar, Stadt",08237040,,Erststimmen,SPD,742,743,1,5.9517,5.9588,0.0071
GEMEINDE,08237040,"Horb am Neckar, Stadt",08237040,,Zweitstimmen,AfD,3258,3260,2,26.039,26.055,0.016
GEMEINDE,08237040,"Horb am Neckar, Stadt",08237040,,Zweitstimmen,CDU,4247,4248,1,33.9434,33.9514,0.008
GEMEINDE,08237040,"Horb am Neckar, Stadt",08237040,,Zweitstimmen,GRÜNE,2865,2864,-1,22.898,22.89,-0.008
GEMEINDE,08237040,"Horb am Neckar, Stadt",08237040,,Zweitstimmen,ÖDP,16,14,-2,0.1279,0.1119,-0.016
GEMEINDE,08237045,Loßburg,08237045,,Erststimmen,AfD,1057,1056,-1,23.6201,23.5978,-0.0223
GEMEINDE,08237045,Loßburg,08237045,,Erststimmen,Die Linke,144,145,1,3.2179,3.2402,0.0223
GEMEINDE,08237045,Loßburg,08237045,,Zweitstimmen,AfD,1061,1060,-1,23.6936,23.666,-0.0276
GEMEINDE,08237045,Loßburg,08237045,,Zweitstimmen,Die Linke,120,121,1,2.6798,2.7015,0.0217
GEMEINDE,08237045,Loßburg,08237045,,Zweitstimmen,Tierschutzpartei,28,29,1,0.6253,0.6475,0.0222
GEMEINDE,08237054,Pfalzgrafenweiler,08237054,,Erststimmen,AfD,972,967,-5,26.6228,26.4786,-0.1442
GEMEINDE,08237054,Pfalzgrafenweiler,08237054,,Erststimmen,CDU,1474,1478,4,40.3725,40.471,0.0985
GEMEINDE,08237054,Pfalzgrafenweiler,08237054,,Erststimmen,GRÜNE,492,494,2,13.4758,13.5268,0.051
GEMEINDE,08237054,Pfalzgrafenweiler,08237054,,Zweitstimmen,AfD,992,986,-6,27.1038,26.9399,-0.1639
GEMEINDE,08237054,Pfalzgrafenweiler,08237054,,Zweitstimmen,CDU,1263,1267,4,34.5082,34.6175,0.1093
GEMEINDE,08237054,Pfalzgrafenweiler,08237054,,Zweitstimmen,GRÜNE,676,678,2,18.4699,18.5246,0.0547
GEMEINDE,08237061,Schopfloch,08237061,,Zweitstimmen,GRÜNE,260,261,1,16.656,16.7093,0.0533
GEMEINDE,08237074,Waldachtal,08237074,,Erststimmen,GRÜNE,366,367,1,11.4339,11.4616,0.0277
GEMEINDE,08311000,"Freiburg im Breisgau, Stadt",08311000,,Erststimmen,AfD,7013,7016,3,9.0065,9.0098,0.0033
GEMEINDE,08311000,"Freiburg im Breisgau, Stadt",08311000,,Erststimmen,Die PARTEI,955,956,1,1.2265,1.2277,0.0012
GEMEINDE,08311000,"Freiburg im Breisgau, Stadt",08311000,,Erststimmen,SPD,6973,6974,1,8.9551,8.9558,0.0007
GEMEINDE,08311000,"Freiburg im Breisgau, Stadt",08311000,,Zweitstimmen,AfD,7026,7028,2,9.0031,9.0052,0.0021
GEMEINDE,08311000,"Freiburg im Breisgau, Stadt",08311000,,Zweitstimmen,Bündnis C,99,105,6,0.1269,0.1345,0.0076
GEMEINDE,08311000,"Freiburg im Breisgau, Stadt",08311000,,Zweitstimmen,Die Gerechtigkeitspartei,52,51,-1,0.0666,0.0653,-0.0013
GEMEINDE,08311000,"Freiburg im Breisgau, Stadt",08311000,,Zweitstimmen,FDP,1993,1994,1,2.5538,2.555,0.0012
GEMEINDE,08311000,"Freiburg im Breisgau, Stadt",08311000,,Zweitstimmen,PDH,51,53,2,0.0654,0.0679,0.0025
GEMEINDE,08311000,"Freiburg im Breisgau, Stadt",08311000,,Zweitstimmen,PDR,102,103,1,0.1307,0.132,0.0013
GEMEINDE,08311000,"Freiburg im Breisgau, Stadt",08311000,,Zweitstimmen,SPD,4352,4353,1,5.5766,5.5776,0.001
GEMEINDE,08311000,"Freiburg im Breisgau, Stadt",08311000,,Zweitstimmen,Volt,1037,1029,-8,1.3288,1.3185,-0.0103
GEMEINDE,08315007,Badenweiler,08315007,,Erststimmen,GRÜNE,682,683,1,31.4576,31.4892,0.0316
GEMEINDE,08315007,Badenweiler,08315007,,Zweitstimmen,CDU,553,554,1,25.3321,25.3663,0.0342
GEMEINDE,08315015,"Breisach am Rhein, Stadt",08315015,,Erststimmen,CDU,2722,2723,1,35.6189,35.6274,0.0085
GEMEINDE,08315015,"Breisach am Rhein, Stadt",08315015,,Zweitstimmen,AfD,1254,1339,85,16.326,17.4304,1.1044
GEMEINDE,08315015,"Breisach am Rhein, Stadt",08315015,,Zweitstimmen,CDU,2214,2215,1,28.8244,28.8336,0.0092
GEMEINDE,08315015,"Breisach am Rhein, Stadt",08315015,,Zweitstimmen,Die Linke,417,332,-85,5.429,4.3218,-1.1072
GEMEINDE,08315030,Eichstetten am Kaiserstuhl,08315030,,Erststimmen,CDU,795,796,1,38.7427,38.7537,0.011
GEMEINDE,08315030,Eichstetten am Kaiserstuhl,08315030,,Erststimmen,GRÜNE,514,515,1,25.0487,25.073,0.0243
GEMEINDE,08315030,Eichstetten am Kaiserstuhl,08315030,,Zweitstimmen,GRÜNE,630,631,1,30.3468,30.3804,0.0336
GEMEINDE,08315073,Merzhausen,08315073,,Zweitstimmen,Werteunion,3,4,1,0.0883,0.1178,0.0295
GEMEINDE,08315102,Schluchsee,08315102,,Zweitstimmen,Die PARTEI,2,3,1,0.1574,0.236,0.0786
GEMEINDE,08315102,Schluchsee,08315102,,Zweitstimmen,dieBasis,8,7,-1,0.6294,0.5507,-0.0787
GEMEINDE,08316011,"Emmendingen, Stadt",08316011,,Erststimmen,AfD,2134,2135,1,15.181,15.1871,0.0061
GEMEINDE,08316011,"Emmendingen, Stadt",08316011,,Erststimmen,CDU,3532,3531,-1,25.1263,25.1174,-0.0089
GEMEINDE,08316011,"Emmendingen, Stadt",08316011,,Erststimmen,Volt,163,164,1,1.1596,1.1666,0.007
GEMEINDE,08316012,"Endingen am Kaiserstuhl, Stadt",08316012,,Erststimmen,Volt,57,58,1,0.9904,1.0076,0.0172
GEMEINDE,08316039,Sexau,08316039,,Erststimmen,Volt,20,21,1,0.9501,0.9972,0.0471
GEMEINDE,08316054,Freiamt,08316054,,Erststimmen,AfD,409,410,1,16.3013,16.3347,0.0334
GEMEINDE,08317005,Appenweier,08317005,,Zweitstimmen,CDU,1671,1673,2,31.5224,31.5482,0.0258
GEMEINDE,08317005,Appenweier,08317005,,Zweitstimmen,GRÜNE,1416,1415,-1,26.7119,26.683,-0.0289
GEMEINDE,08317005,Appenweier,08317005,,Zweitstimmen,PDR,6,7,1,0.1132,0.132,0.0188
GEMEINDE,08317056,Kappelrodeck,08317056,,Erststimmen,Werteunion,29,30,1,0.8888,0.9191,0.0303
GEMEINDE,08317057,"Kehl, Stadt",08317057,,Erststimmen,AfD,3450,3452,2,24.2855,24.291,0.0055
GEMEINDE,08317057,"Kehl, Stadt",08317057,,Erststimmen,CDU,3514,3515,1,24.736,24.7344,-0.0016
GEMEINDE,08317057,"Kehl, Stadt",08317057,,Erststimmen,FDP,1782,1783,1,12.544,12.5466,0.0026
GEMEINDE,08317057,"Kehl, Stadt",08317057,,Erststimmen,FREIE WÄHLER,372,373,1,2.6186,2.6247,0.0061
GEMEINDE,08317057,"Kehl, Stadt",08317057,,Zweitstimmen,GRÜNE,3458,3459,1,24.335,24.3403,0.0053
GEMEINDE,08317057,"Kehl, Stadt",08317057,,Zweitstimmen,KlimalisteBW,8,9,1,0.0563,0.0633,0.007
GEMEINDE,08317057,"Kehl, Stadt",08317057,,Zweitstimmen,dieBasis,39,38,-1,0.2745,0.2674,-0.0071
GEMEINDE,08317065,"Lahr/Schwarzwald, Stadt",08317065,,Zweitstimmen,CDU,4310,4308,-2,23.5121,23.505,-0.0071
GEMEINDE,08317065,"Lahr/Schwarzwald, Stadt",08317065,,Zweitstimmen,Die PARTEI,65,64,-1,0.3546,0.3492,-0.0054
GEMEINDE,08317096,"Offenburg, Stadt",08317096,,Erststimmen,AfD,5646,5647,1,20.2656,20.2699,0.0043
GEMEINDE,08317096,"Offenburg, Stadt",08317096,,Erststimmen,CDU,8980,8984,4,32.2326,32.2481,0.0155
GEMEINDE,08317096,"Offenburg, Stadt",08317096,,Erststimmen,Die Linke,1980,1979,-1,7.107,7.1036,-0.0034
GEMEINDE,08317096,"Offenburg, Stadt",08317096,,Erststimmen,FDP,1176,1174,-2,4.2211,4.2141,-0.007
GEMEINDE,08317096,"Offenburg, Stadt",08317096,,Erststimmen,GRÜNE,7669,7667,-2,27.5269,27.5207,-0.0062
GEMEINDE,08317096,"Offenburg, Stadt",08317096,,Erststimmen,SPD,2409,2408,-1,8.6468,8.6435,-0.0033
GEMEINDE,08317096,"Offenburg, Stadt",08317096,,Zweitstimmen,AfD,5582,5583,1,19.8952,19.8988,0.0036
GEMEINDE,08317096,"Offenburg, Stadt",08317096,,Zweitstimmen,CDU,7233,7234,1,25.7797,25.7832,0.0035
GEMEINDE,08317096,"Offenburg, Stadt",08317096,,Zweitstimmen,FDP,1024,1023,-1,3.6497,3.6461,-0.0036
GEMEINDE,08317096,"Offenburg, Stadt",08317096,,Zweitstimmen,GRÜNE,8858,8856,-2,31.5714,31.5643,-0.0071
GEMEINDE,08317096,"Offenburg, Stadt",08317096,,Zweitstimmen,SPD,1631,1632,1,5.8132,5.8167,0.0035
GEMEINDE,08317151,Neuried,08317151,,Erststimmen,FDP,285,286,1,5.4587,5.4768,0.0181
GEMEINDE,08317151,Neuried,08317151,,Zweitstimmen,ÖDP,17,19,2,0.3238,0.3618,0.038
GEMEINDE,08325049,"Rottweil, Stadt",08325049,,Erststimmen,AfD,2582,2583,1,21.4577,21.4588,0.0011
GEMEINDE,08325049,"Rottweil, Stadt",08325049,,Erststimmen,CDU,4209,4211,2,34.9788,34.9838,0.005
GEMEINDE,08325049,"Rottweil, Stadt",08325049,,Erststimmen,Werteunion,45,46,1,0.374,0.3822,0.0082
GEMEINDE,08325049,"Rottweil, Stadt",08325049,,Zweitstimmen,AfD,2656,2658,2,22.047,22.0563,0.0093
GEMEINDE,08325049,"Rottweil, Stadt",08325049,,Zweitstimmen,CDU,3635,3636,1,30.1735,30.1718,-0.0017
GEMEINDE,08325049,"Rottweil, Stadt",08325049,,Zweitstimmen,Tierschutzpartei,98,99,1,0.8135,0.8215,0.008
GEMEINDE,08325057,"Sulz am Neckar, Stadt",08325057,,Erststimmen,CDU,2236,2237,1,36.2457,36.2561,0.0104
GEMEINDE,08326003,"Bad Dürrheim, Stadt",08326003,,Zweitstimmen,Bündnis C,38,35,-3,0.5582,0.5141,-0.0441
GEMEINDE,08326003,"Bad Dürrheim, Stadt",08326003,,Zweitstimmen,Volt,43,46,3,0.6316,0.6757,0.0441
GEMEINDE,08326031,Königsfeld im Schwarzwald,08326031,,Erststimmen,CDU,1214,1215,1,34.5475,34.5661,0.0186
GEMEINDE,08326037,Mönchweiler,08326037,,Erststimmen,Die Linke,53,52,-1,3.2121,3.1534,-0.0587
GEMEINDE,08326052,"St. Georgen im Schwarzwald, Stadt",08326052,,Zweitstimmen,BSW,55,54,-1,0.8916,0.8755,-0.0161
GEMEINDE,08326074,"Villingen-Schwenningen, Stadt",08326074,,Erststimmen,GRÜNE,8400,8404,4,24.0481,24.0568,0.0087
GEMEINDE,08326074,"Villingen-Schwenningen, Stadt",08326074,,Zweitstimmen,CDU,9568,9565,-3,27.2748,27.2639,-0.0109
GEMEINDE,08326074,"Villingen-Schwenningen, Stadt",08326074,,Zweitstimmen,Die PARTEI,136,135,-1,0.3877,0.3848,-0.0029
GEMEINDE,08326074,"Villingen-Schwenningen, Stadt",08326074,,Zweitstimmen,FDP,1453,1454,1,4.142,4.1445,0.0025
GEMEINDE,08326074,"Villingen-Schwenningen, Stadt",08326074,,Zweitstimmen,FREIE WÄHLER,684,685,1,1.9498,1.9525,0.0027
GEMEINDE,08326074,"Villingen-Schwenningen, Stadt",08326074,,Zweitstimmen,GRÜNE,9339,9340,1,26.622,26.6226,0.0006
GEMEINDE,08326074,"Villingen-Schwenningen, Stadt",08326074,,Zweitstimmen,PDH,21,19,-2,0.0599,0.0542,-0.0057
GEMEINDE,08326074,"Villingen-Schwenningen, Stadt",08326074,,Zweitstimmen,PdF,23,19,-4,0.0656,0.0542,-0.0114
GEMEINDE,08326074,"Villingen-Schwenningen, Stadt",08326074,,Zweitstimmen,Tierschutzpartei,326,330,4,0.9293,0.9406,0.0113
GEMEINDE,08326074,"Villingen-Schwenningen, Stadt",08326074,,Zweitstimmen,Verjüngungsforschung,28,30,2,0.0798,0.0855,0.0057
GEMEINDE,08326074,"Villingen-Schwenningen, Stadt",08326074,,Zweitstimmen,Werteunion,72,75,3,0.2052,0.2138,0.0086
GEMEINDE,08326074,"Villingen-Schwenningen, Stadt",08326074,,Zweitstimmen,dieBasis,94,95,1,0.268,0.2708,0.0028
GEMEINDE,08326075,Brigachtal,08326075,,Erststimmen,GRÜNE,667,669,2,22.9921,23.0451,0.053
GEMEINDE,08326075,Brigachtal,08326075,,Zweitstimmen,BSW,50,51,1,1.7059,1.7388,0.0329
GEMEINDE,08326075,Brigachtal,08326075,,Zweitstimmen,GRÜNE,708,709,1,24.1556,24.1732,0.0176
