capture,time,commit,party,votes,share
2026-09-20-20-45-34,2026-09-20T18:45:37.233966+00:00,803f92d4abf7c7f63d5c89bd8ef5167cce1987d7,GRÜNE,43842,5.396476448729042
2026-09-20-20-45-34,2026-09-20T18:45:37.233966+00:00,803f92d4abf7c7f63d5c89bd8ef5167cce1987d7,Handwerker Partei Deutschland,3625,0.4461983286949222
2026-09-20-20-45-34,2026-09-20T18:45:37.233966+00:00,803f92d4abf7c7f63d5c89bd8ef5167cce1987d7,KPD,636,0.07828472746206083
2026-09-20-20-45-34,2026-09-20T18:45:37.233966+00:00,803f92d4abf7c7f63d5c89bd8ef5167cce1987d7,PIRATEN,1563,0.19238841041383817
2026-09-20-20-45-34,2026-09-20T18:45:37.233966+00:00,803f92d4abf7c7f63d5c89bd8ef5167cce1987d7,PdF,668,0.08222358167398842
2026-09-20-20-45-34,2026-09-20T18:45:37.233966+00:00,803f92d4abf7c7f63d5c89bd8ef5167cce1987d7,SPD,281978,34.70844478034118
2026-09-20-20-45-34,2026-09-20T18:45:37.233966+00:00,803f92d4abf7c7f63d5c89bd8ef5167cce1987d7,Team Freiheit,2001,0.24630147743959704
2026-09-20-20-45-34,2026-09-20T18:45:37.233966+00:00,803f92d4abf7c7f63d5c89bd8ef5167cce1987d7,Tierschutzpartei,8681,1.0685372941794813
2026-09-20-20-45-34,2026-09-20T18:45:37.233966+00:00,803f92d4abf7c7f63d5c89bd8ef5167cce1987d7,Volt,1416,0.17429429887779582
2026-09-20-20-45-34,2026-09-20T18:45:37.233966+00:00,803f92d4abf7c7f63d5c89bd8ef5167cce1987d7,WLD,977,0.12025814265791421
2026-09-20-20-45-34,2026-09-20T18:45:37.233966+00:00,803f92d4abf7c7f63d5c89bd8ef5167cce1987d7,ÖDP,747,0.09194762800968466
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,AfD,324375,39.927057343562865
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,BSW,39402,4.849960426824089
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,Bündnis C,700,0.08616243588591602
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,CDU,38087,4.68809813655269
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,Die Linke,50816,6.254900488541011
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,Die PARTEI,2101,0.25861039685187076
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,FDP,7850,0.9662501738634867
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,FREIE WÄHLER,2954,0.3636054794385656
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,GRÜNE,43842,5.396476448729042
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,Handwerker Partei Deutschland,3625,0.4461983286949222
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,KPD,636,0.07828472746206083
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,PIRATEN,1563,0.19238841041383817
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,PdF,668,0.08222358167398842
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,SPD,281978,34.70844478034118
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,Team Freiheit,2001,0.24630147743959704
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,Tierschutzpartei,8681,1.0685372941794813
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,Volt,1416,0.17429429887779582
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,WLD,977,0.12025814265791421
2026-09-20-20-48-35,2026-09-20T18:48:37.433930+00:00,07fad3f417e9d919fd5ec6c767014fd0c596359e,ÖDP,747,0.09194762800968466
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,AfD,329314,39.74879539595021
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,BSW,40076,4.837245681289288
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,Bündnis C,711,0.0858189859116849
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,CDU,38964,4.703025270130648
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,Die Linke,52332,6.316567047440639
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,Die PARTEI,2155,0.2601123975241645
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,FDP,8022,0.9682699085563098
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,FREIE WÄHLER,3004,0.3625882330220836
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,GRÜNE,45483,5.489880360367319
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,Handwerker Partei Deutschland,3711,0.4479244116993849
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,KPD,646,0.0779733683529514
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,PIRATEN,1602,0.1933642973706318
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,PdF,691,0.0834049497397669
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,SPD,287650,34.719875242610634
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,Team Freiheit,2064,0.2491285329419376
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,Tierschutzpartei,8843,1.0673660934135436
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,Volt,1470,0.177431658635973
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,WLD,989,0.1193740887013451
2026-09-20-20-51-06,2026-09-20T18:51:08.588957+00:00,552dcca980af647472f75ff5e7dc3746ee1362eb,ÖDP,761,0.0918540763414799
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,AfD,329314,39.74879539595021
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,BSW,40076,4.837245681289288
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,Bündnis C,711,0.0858189859116849
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,CDU,38964,4.703025270130648
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,Die Linke,52332,6.316567047440639
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,Die PARTEI,2155,0.2601123975241645
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,FDP,8022,0.9682699085563098
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,FREIE WÄHLER,3004,0.3625882330220836
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,GRÜNE,45483,5.489880360367319
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,Handwerker Partei Deutschland,3711,0.4479244116993849
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,KPD,646,0.0779733683529514
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,PIRATEN,1602,0.1933642973706318
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,PdF,691,0.0834049497397669
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,SPD,287650,34.719875242610634
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,Team Freiheit,2064,0.2491285329419376
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,Tierschutzpartei,8843,1.0673660934135436
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,Volt,1470,0.177431658635973
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,WLD,989,0.1193740887013451
2026-09-20-20-54-04,2026-09-20T18:54:07.054275+00:00,b3c019933fd73dfd9793e4fdb640567e9f923fbf,ÖDP,761,0.0918540763414799
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,AfD,329314,39.74879539595021
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,BSW,40076,4.837245681289288
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,Bündnis C,711,0.0858189859116849
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,CDU,38964,4.703025270130648
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,Die Linke,52332,6.316567047440639
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,Die PARTEI,2155,0.2601123975241645
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,FDP,8022,0.9682699085563098
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,FREIE WÄHLER,3004,0.3625882330220836
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,GRÜNE,45483,5.489880360367319
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,Handwerker Partei Deutschland,3711,0.4479244116993849
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,KPD,646,0.0779733683529514
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,PIRATEN,1602,0.1933642973706318
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,PdF,691,0.0834049497397669
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,SPD,287650,34.719875242610634
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,Team Freiheit,2064,0.2491285329419376
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,Tierschutzpartei,8843,1.0673660934135436
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,Volt,1470,0.177431658635973
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,WLD,989,0.1193740887013451
2026-09-20-20-57-06,2026-09-20T18:57:08.868196+00:00,df3b58c11ad7553070390b6e58c413f8e68fc32a,ÖDP,761,0.0918540763414799
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,AfD,342763,39.34120471915864
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,BSW,42148,4.8376081913832545
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,Bündnis C,741,0.08504953188324456
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,CDU,41388,4.750377902272234
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,Die Linke,55573,6.378485337850944
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,Die PARTEI,2307,0.26478983813042534
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,FDP,8511,0.9768644613472259
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,FREIE WÄHLER,3173,0.3641864570385087
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,GRÜNE,47959,5.504575572993962
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,Handwerker Partei Deutschland,3941,0.45233495971911847
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,KPD,690,0.07919592037711032
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,PIRATEN,1709,0.1961533738035964
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,PdF,760,0.08723028911102006
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,SPD,304604,34.96144076891204
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,Team Freiheit,2167,0.24872110066260586
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,Tierschutzpartei,9377,1.0762610802553092
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,Volt,1565,0.1796255295509821
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,WLD,1075,0.12338494841361389
2026-09-20-21-00-05,2026-09-20T19:00:08.125958+00:00,52933d0aa13ab7293b0c2fc9f26606143d54b3ba,ÖDP,806,0.09251001713616075
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,AfD,342763,39.34120471915864
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,BSW,42148,4.8376081913832545
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,Bündnis C,741,0.08504953188324456
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,CDU,41388,4.750377902272234
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,Die Linke,55573,6.378485337850944
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,Die PARTEI,2307,0.26478983813042534
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,FDP,8511,0.9768644613472259
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,FREIE WÄHLER,3173,0.3641864570385087
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,GRÜNE,47959,5.504575572993962
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,Handwerker Partei Deutschland,3941,0.45233495971911847
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,KPD,690,0.07919592037711032
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,PIRATEN,1709,0.1961533738035964
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,PdF,760,0.08723028911102006
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,SPD,304604,34.96144076891204
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,Team Freiheit,2167,0.24872110066260586
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,Tierschutzpartei,9377,1.0762610802553092
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,Volt,1565,0.1796255295509821
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,WLD,1075,0.12338494841361389
2026-09-20-21-03-12,2026-09-20T19:03:15.342177+00:00,c142b43afee9e3fb73260b717b2e8ac88eb8276a,ÖDP,806,0.09251001713616075
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,AfD,348122,39.19180592894809
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,BSW,43010,4.8420943606093765
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,Bündnis C,754,0.08488582069052476
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,CDU,42360,4.768916928979614
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,Die Linke,56843,6.399422686354773
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,Die PARTEI,2385,0.2685048837492063
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,FDP,8777,0.9881204883298884
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,FREIE WÄHLER,3245,0.36532425482858466
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,GRÜNE,49218,5.540995123005634
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,Handwerker Partei Deutschland,4049,0.4558391087213989
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,KPD,703,0.07914420682418953
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,PIRATEN,1747,0.19667842008799305
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,PdF,785,0.08837582127594422
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,SPD,310920,35.00358006511666
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,Team Freiheit,2222,0.25015423550974275
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,Tierschutzpartei,9588,1.0794234068710231
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,Volt,1603,0.18046680446539945
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,WLD,1103,0.12417647244250506
2026-09-20-21-06-05,2026-09-20T19:06:07.734916+00:00,8209444d123161fd3303d49207ec62a57fee28d1,ÖDP,818,0.09209098318945524
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,AfD,354117,39.0984059966413
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,BSW,43774,4.833130361143284
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,Bündnis C,765,0.08446440184298012
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,CDU,43185,4.768098292273329
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,Die Linke,58254,6.4318813921058355
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,Die PARTEI,2444,0.2698444419663313
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,FDP,8988,0.9923739134179155
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,FREIE WÄHLER,3314,0.36590199700344594
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,GRÜNE,50440,5.569129972496624
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,Handwerker Partei Deutschland,4137,0.45677023584890036
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,KPD,713,0.0787230307373135
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,PIRATEN,1795,0.19818771412829977
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,PdF,804,0.08877043017223009
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,SPD,317367,35.04080237869422
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,Team Freiheit,2259,0.24941841014809424
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,Tierschutzpartei,9733,1.07463009560487
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,Volt,1658,0.18306140948452423
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,WLD,1115,0.12310824582342855
2026-09-20-21-09-05,2026-09-20T19:09:07.573429+00:00,1209bc074e3a5444b4151d21d8b870155e69b238,ÖDP,845,0.09329728046708262
2026-09-20-21-12-04,2026-09-20T19:12:06.938400+00:00,25bd81b19d71a44b8f9e9febd2ea0ba8fce27e99,AfD,354117,39.0984059966413
2026-09-20-21-12-04,2026-09-20T19:12:06.938400+00:00,25bd81b19d71a44b8f9e9febd2ea0ba8fce27e99,BSW,43774,4.833130361143284
2026-09-20-21-12-04,2026-09-20T19:12:06.938400+00:00,25bd81b19d71a44b8f9e9febd2ea0ba8fce27e99,Bündnis C,765,0.08446440184298012
2026-09-20-21-12-04,2026-09-20T19:12:06.938400+00:00,25bd81b19d71a44b8f9e9febd2ea0ba8fce27e99,CDU,43185,4.768098292273329
2026-09-20-21-12-04,2026-09-20T19:12:06.938400+00:00,25bd81b19d71a44b8f9e9febd2ea0ba8fce27e99,Die Linke,58254,6.4318813921058355
2026-09-20-21-12-04,2026-09-20T19:12:06.938400+00:00,25bd81b19d71a44b8f9e9febd2ea0ba8fce27e99,Die PARTEI,2444,0.2698444419663313
2026-09-20-21-12-04,2026-09-20T19:12:06.938400+00:00,25bd81b19d71a44b8f9e9febd2ea0ba8fce27e99,FDP,8988,0.9923739134179155
2026-09-20-21-12-04,2026-09-20T19:12:06.938400+00:00,25bd81b19d71a44b8f9e9febd2ea0ba8fce27e99,FREIE WÄHLER,3314,0.36590199700344594
2026-09-20-21-12-04,2026-09-20T19:12:06.938400+00:00,25bd81b19d71a44b8f9e9febd2ea0ba8fce27e99,GRÜNE,50440,5.569129972496624
2026-09-20-21-12-04,2026-09-20T19:12:06.938400+00:00,25bd81b19d71a44b8f9e9febd2ea0ba8fce27e99,Handwerker Partei Deutschland,4137,0.45677023584890036
2026-09-20-21-12-04,2026-09-20T19:12:06.938400+00:00,25bd81b19d71a44b8f9e9febd2ea0ba8fce27e99,KPD,713,0.0787230307373135
2026-09-20-21-12-04,2026-09-20T19:12:06.938400+00:00,25bd81b19d71a44b8f9e9febd2ea0ba8fce27e99,PIRATEN,1795,0.19818771412829977
