area_level,area_id,area_name,vote_type,party_name,votes,valid_votes
GEMEINDE,13075006,Bandelin,Zweitstimmen,Gesundheitsforschung,1,205
GEMEINDE,13075006,Bandelin,Zweitstimmen,Team Todenhöfer,4,205
GEMEINDE,13075006,Bandelin,Zweitstimmen,UNABHÄNGIGE,1,205
GEMEINDE,13075007,Bargischow,Erststimmen,SPD,22,118
GEMEINDE,13075007,Bargischow,Erststimmen,AfD,32,118
GEMEINDE,13075007,Bargischow,Erststimmen,CDU,33,118
GEMEINDE,13075007,Bargischow,Erststimmen,Die Linke,6,118
GEMEINDE,13075007,Bargischow,Erststimmen,GRÜNE,2,118
GEMEINDE,13075007,Bargischow,Erststimmen,FDP,17,118
GEMEINDE,13075007,Bargischow,Erststimmen,Tierschutzpartei,2,118
GEMEINDE,13075007,Bargischow,Erststimmen,FREIE WÄHLER,4,118
GEMEINDE,13075007,Bargischow,Zweitstimmen,SPD,37,120
GEMEINDE,13075007,Bargischow,Zweitstimmen,AfD,24,120
GEMEINDE,13075007,Bargischow,Zweitstimmen,CDU,29,120
GEMEINDE,13075007,Bargischow,Zweitstimmen,Die Linke,5,120
GEMEINDE,13075007,Bargischow,Zweitstimmen,GRÜNE,2,120
GEMEINDE,13075007,Bargischow,Zweitstimmen,FDP,11,120
GEMEINDE,13075007,Bargischow,Zweitstimmen,NPD,6,120
GEMEINDE,13075007,Bargischow,Zweitstimmen,Tierschutzpartei,2,120
GEMEINDE,13075007,Bargischow,Zweitstimmen,FREIE WÄHLER,1,120
GEMEINDE,13075007,Bargischow,Zweitstimmen,dieBasis,1,120
GEMEINDE,13075007,Bargischow,Zweitstimmen,Gesundheitsforschung,1,120
GEMEINDE,13075007,Bargischow,Zweitstimmen,UNABHÄNGIGE,1,120
GEMEINDE,13075008,Behrenhoff,Erststimmen,SPD,101,336
GEMEINDE,13075008,Behrenhoff,Erststimmen,AfD,89,336
GEMEINDE,13075008,Behrenhoff,Erststimmen,CDU,48,336
GEMEINDE,13075008,Behrenhoff,Erststimmen,Die Linke,35,336
GEMEINDE,13075008,Behrenhoff,Erststimmen,GRÜNE,14,336
GEMEINDE,13075008,Behrenhoff,Erststimmen,FDP,23,336
GEMEINDE,13075008,Behrenhoff,Erststimmen,Tierschutzpartei,18,336
GEMEINDE,13075008,Behrenhoff,Erststimmen,FREIE WÄHLER,8,336
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,SPD,121,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,AfD,78,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,CDU,44,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,Die Linke,31,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,GRÜNE,10,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,FDP,21,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,NPD,3,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,Tierschutzpartei,13,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,FREiER HORIZONT,6,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,Die PARTEI,1,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,FREIE WÄHLER,3,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,PIRATEN,1,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,TIERSCHUTZ hier!,2,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,dieBasis,4,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,Gesundheitsforschung,1,340
GEMEINDE,13075008,Behrenhoff,Zweitstimmen,UNABHÄNGIGE,1,340
GEMEINDE,13075009,Bentzin,Erststimmen,SPD,68,324
GEMEINDE,13075009,Bentzin,Erststimmen,AfD,130,324
GEMEINDE,13075009,Bentzin,Erststimmen,CDU,79,324
GEMEINDE,13075009,Bentzin,Erststimmen,Die Linke,22,324
GEMEINDE,13075009,Bentzin,Erststimmen,GRÜNE,6,324
GEMEINDE,13075009,Bentzin,Erststimmen,FDP,13,324
GEMEINDE,13075009,Bentzin,Erststimmen,FREiER HORIZONT,5,324
GEMEINDE,13075009,Bentzin,Erststimmen,Einzelbewerber,1,324
GEMEINDE,13075009,Bentzin,Zweitstimmen,SPD,70,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,AfD,119,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,CDU,71,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,Die Linke,18,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,GRÜNE,9,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,FDP,12,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,NPD,3,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,Tierschutzpartei,5,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,FREiER HORIZONT,1,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,Die PARTEI,1,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,FREIE WÄHLER,4,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,dieBasis,8,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,Die Humanisten,1,323
GEMEINDE,13075009,Bentzin,Zweitstimmen,Gesundheitsforschung,1,323
GEMEINDE,13075010,Benz,Erststimmen,SPD,156,476
GEMEINDE,13075010,Benz,Erststimmen,AfD,134,476
GEMEINDE,13075010,Benz,Erststimmen,CDU,101,476
GEMEINDE,13075010,Benz,Erststimmen,Die Linke,26,476
GEMEINDE,13075010,Benz,Erststimmen,GRÜNE,17,476
GEMEINDE,13075010,Benz,Erststimmen,FDP,21,476
GEMEINDE,13075010,Benz,Erststimmen,FREIE WÄHLER,6,476
GEMEINDE,13075010,Benz,Erststimmen,dieBasis,11,476
GEMEINDE,13075010,Benz,Erststimmen,UNABHÄNGIGE,4,476
GEMEINDE,13075010,Benz,Zweitstimmen,SPD,162,475
GEMEINDE,13075010,Benz,Zweitstimmen,AfD,123,475
GEMEINDE,13075010,Benz,Zweitstimmen,CDU,82,475
GEMEINDE,13075010,Benz,Zweitstimmen,Die Linke,25,475
GEMEINDE,13075010,Benz,Zweitstimmen,GRÜNE,17,475
GEMEINDE,13075010,Benz,Zweitstimmen,FDP,14,475
GEMEINDE,13075010,Benz,Zweitstimmen,NPD,18,475
GEMEINDE,13075010,Benz,Zweitstimmen,Tierschutzpartei,4,475
GEMEINDE,13075010,Benz,Zweitstimmen,Die PARTEI,2,475
GEMEINDE,13075010,Benz,Zweitstimmen,FREIE WÄHLER,4,475
GEMEINDE,13075010,Benz,Zweitstimmen,DKP,2,475
GEMEINDE,13075010,Benz,Zweitstimmen,Bündnis C,2,475
GEMEINDE,13075010,Benz,Zweitstimmen,TIERSCHUTZ hier!,7,475
GEMEINDE,13075010,Benz,Zweitstimmen,dieBasis,8,475
GEMEINDE,13075010,Benz,Zweitstimmen,Gesundheitsforschung,2,475
GEMEINDE,13075010,Benz,Zweitstimmen,UNABHÄNGIGE,3,475
GEMEINDE,13075011,Bergholz,Erststimmen,SPD,41,113
GEMEINDE,13075011,Bergholz,Erststimmen,AfD,29,113
GEMEINDE,13075011,Bergholz,Erststimmen,CDU,23,113
GEMEINDE,13075011,Bergholz,Erststimmen,Die Linke,6,113
GEMEINDE,13075011,Bergholz,Erststimmen,GRÜNE,3,113
GEMEINDE,13075011,Bergholz,Erststimmen,FDP,9,113
GEMEINDE,13075011,Bergholz,Erststimmen,FREiER HORIZONT,2,113
GEMEINDE,13075011,Bergholz,Zweitstimmen,SPD,47,114
GEMEINDE,13075011,Bergholz,Zweitstimmen,AfD,23,114
GEMEINDE,13075011,Bergholz,Zweitstimmen,CDU,17,114
GEMEINDE,13075011,Bergholz,Zweitstimmen,Die Linke,5,114
GEMEINDE,13075011,Bergholz,Zweitstimmen,GRÜNE,2,114
GEMEINDE,13075011,Bergholz,Zweitstimmen,FDP,5,114
GEMEINDE,13075011,Bergholz,Zweitstimmen,NPD,7,114
GEMEINDE,13075011,Bergholz,Zweitstimmen,Tierschutzpartei,3,114
GEMEINDE,13075011,Bergholz,Zweitstimmen,FREIE WÄHLER,1,114
GEMEINDE,13075011,Bergholz,Zweitstimmen,Bündnis C,1,114
GEMEINDE,13075011,Bergholz,Zweitstimmen,TIERSCHUTZ hier!,1,114
GEMEINDE,13075011,Bergholz,Zweitstimmen,Gesundheitsforschung,2,114
GEMEINDE,13075012,Blankensee,Erststimmen,SPD,62,226
GEMEINDE,13075012,Blankensee,Erststimmen,AfD,51,226
GEMEINDE,13075012,Blankensee,Erststimmen,CDU,81,226
GEMEINDE,13075012,Blankensee,Erststimmen,Die Linke,11,226
GEMEINDE,13075012,Blankensee,Erststimmen,GRÜNE,8,226
GEMEINDE,13075012,Blankensee,Erststimmen,FDP,7,226
GEMEINDE,13075012,Blankensee,Erststimmen,FREiER HORIZONT,6,226
GEMEINDE,13075012,Blankensee,Zweitstimmen,SPD,77,226
GEMEINDE,13075012,Blankensee,Zweitstimmen,AfD,51,226
GEMEINDE,13075012,Blankensee,Zweitstimmen,CDU,62,226
GEMEINDE,13075012,Blankensee,Zweitstimmen,Die Linke,11,226
GEMEINDE,13075012,Blankensee,Zweitstimmen,GRÜNE,7,226
GEMEINDE,13075012,Blankensee,Zweitstimmen,FDP,4,226
GEMEINDE,13075012,Blankensee,Zweitstimmen,NPD,3,226
GEMEINDE,13075012,Blankensee,Zweitstimmen,Tierschutzpartei,2,226
GEMEINDE,13075012,Blankensee,Zweitstimmen,FREiER HORIZONT,2,226
GEMEINDE,13075012,Blankensee,Zweitstimmen,FREIE WÄHLER,2,226
GEMEINDE,13075012,Blankensee,Zweitstimmen,PIRATEN,2,226
GEMEINDE,13075012,Blankensee,Zweitstimmen,dieBasis,3,226
GEMEINDE,13075013,Blesewitz,Erststimmen,SPD,15,102
GEMEINDE,13075013,Blesewitz,Erststimmen,AfD,44,102
GEMEINDE,13075013,Blesewitz,Erststimmen,CDU,17,102
GEMEINDE,13075013,Blesewitz,Erststimmen,Die Linke,3,102
GEMEINDE,13075013,Blesewitz,Erststimmen,GRÜNE,1,102
GEMEINDE,13075013,Blesewitz,Erststimmen,FDP,17,102
GEMEINDE,13075013,Blesewitz,Erststimmen,Tierschutzpartei,3,102
GEMEINDE,13075013,Blesewitz,Erststimmen,FREIE WÄHLER,2,102
GEMEINDE,13075013,Blesewitz,Zweitstimmen,SPD,19,102
GEMEINDE,13075013,Blesewitz,Zweitstimmen,AfD,37,102
GEMEINDE,13075013,Blesewitz,Zweitstimmen,CDU,22,102
GEMEINDE,13075013,Blesewitz,Zweitstimmen,Die Linke,3,102
GEMEINDE,13075013,Blesewitz,Zweitstimmen,GRÜNE,1,102
GEMEINDE,13075013,Blesewitz,Zweitstimmen,FDP,9,102
GEMEINDE,13075013,Blesewitz,Zweitstimmen,NPD,6,102
GEMEINDE,13075013,Blesewitz,Zweitstimmen,Tierschutzpartei,3,102
GEMEINDE,13075013,Blesewitz,Zweitstimmen,FREIE WÄHLER,1,102
GEMEINDE,13075013,Blesewitz,Zweitstimmen,TIERSCHUTZ hier!,1,102
GEMEINDE,13075015,Boldekow,Erststimmen,SPD,83,284
GEMEINDE,13075015,Boldekow,Erststimmen,AfD,50,284
GEMEINDE,13075015,Boldekow,Erststimmen,CDU,55,284
GEMEINDE,13075015,Boldekow,Erststimmen,Die Linke,36,284
GEMEINDE,13075015,Boldekow,Erststimmen,GRÜNE,8,284
GEMEINDE,13075015,Boldekow,Erststimmen,FDP,31,284
GEMEINDE,13075015,Boldekow,Erststimmen,Tierschutzpartei,15,284
GEMEINDE,13075015,Boldekow,Erststimmen,FREIE WÄHLER,6,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,SPD,104,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,AfD,47,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,CDU,58,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,Die Linke,26,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,GRÜNE,8,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,FDP,16,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,NPD,6,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,Tierschutzpartei,8,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,FREiER HORIZONT,2,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,Die PARTEI,2,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,FREIE WÄHLER,2,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,TIERSCHUTZ hier!,2,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,dieBasis,2,284
GEMEINDE,13075015,Boldekow,Zweitstimmen,ÖDP,1,284
GEMEINDE,13075016,Boock,Erststimmen,SPD,51,216
GEMEINDE,13075016,Boock,Erststimmen,AfD,67,216
GEMEINDE,13075016,Boock,Erststimmen,CDU,71,216
GEMEINDE,13075016,Boock,Erststimmen,Die Linke,9,216
GEMEINDE,13075016,Boock,Erststimmen,GRÜNE,1,216
GEMEINDE,13075016,Boock,Erststimmen,FDP,11,216
GEMEINDE,13075016,Boock,Erststimmen,FREiER HORIZONT,6,216
GEMEINDE,13075016,Boock,Zweitstimmen,SPD,70,215
GEMEINDE,13075016,Boock,Zweitstimmen,AfD,69,215
GEMEINDE,13075016,Boock,Zweitstimmen,CDU,40,215
GEMEINDE,13075016,Boock,Zweitstimmen,Die Linke,7,215
GEMEINDE,13075016,Boock,Zweitstimmen,GRÜNE,3,215
GEMEINDE,13075016,Boock,Zweitstimmen,FDP,11,215
GEMEINDE,13075016,Boock,Zweitstimmen,NPD,3,215
GEMEINDE,13075016,Boock,Zweitstimmen,FREiER HORIZONT,1,215
GEMEINDE,13075016,Boock,Zweitstimmen,Die PARTEI,1,215
GEMEINDE,13075016,Boock,Zweitstimmen,dieBasis,8,215
GEMEINDE,13075016,Boock,Zweitstimmen,Gesundheitsforschung,1,215
GEMEINDE,13075016,Boock,Zweitstimmen,UNABHÄNGIGE,1,215
GEMEINDE,13075017,Brietzig,Erststimmen,SPD,23,98
GEMEINDE,13075017,Brietzig,Erststimmen,AfD,28,98
GEMEINDE,13075017,Brietzig,Erststimmen,CDU,34,98
GEMEINDE,13075017,Brietzig,Erststimmen,Die Linke,6,98
GEMEINDE,13075017,Brietzig,Erststimmen,FDP,4,98
GEMEINDE,13075017,Brietzig,Erststimmen,FREiER HORIZONT,3,98
GEMEINDE,13075017,Brietzig,Zweitstimmen,SPD,31,99
GEMEINDE,13075017,Brietzig,Zweitstimmen,AfD,32,99
GEMEINDE,13075017,Brietzig,Zweitstimmen,CDU,23,99
GEMEINDE,13075017,Brietzig,Zweitstimmen,Die Linke,4,99
GEMEINDE,13075017,Brietzig,Zweitstimmen,FDP,3,99
GEMEINDE,13075017,Brietzig,Zweitstimmen,Tierschutzpartei,1,99
GEMEINDE,13075017,Brietzig,Zweitstimmen,FREiER HORIZONT,1,99
GEMEINDE,13075017,Brietzig,Zweitstimmen,FREIE WÄHLER,1,99
GEMEINDE,13075017,Brietzig,Zweitstimmen,PIRATEN,1,99
GEMEINDE,13075017,Brietzig,Zweitstimmen,TIERSCHUTZ hier!,2,99
GEMEINDE,13075018,Brünzow,Erststimmen,SPD,73,285
GEMEINDE,13075018,Brünzow,Erststimmen,AfD,85,285
GEMEINDE,13075018,Brünzow,Erststimmen,CDU,52,285
GEMEINDE,13075018,Brünzow,Erststimmen,Die Linke,22,285
GEMEINDE,13075018,Brünzow,Erststimmen,GRÜNE,17,285
GEMEINDE,13075018,Brünzow,Erststimmen,FDP,17,285
GEMEINDE,13075018,Brünzow,Erststimmen,FREIE WÄHLER,8,285
GEMEINDE,13075018,Brünzow,Erststimmen,dieBasis,8,285
GEMEINDE,13075018,Brünzow,Erststimmen,UNABHÄNGIGE,3,285
GEMEINDE,13075018,Brünzow,Zweitstimmen,SPD,95,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,AfD,76,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,CDU,43,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,Die Linke,18,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,GRÜNE,10,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,FDP,19,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,NPD,2,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,Tierschutzpartei,4,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,FREiER HORIZONT,1,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,Die PARTEI,4,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,FREIE WÄHLER,2,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,PIRATEN,2,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,DKP,1,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,TIERSCHUTZ hier!,4,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,dieBasis,5,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,DiB,1,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,ÖDP,1,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,Gesundheitsforschung,1,290
GEMEINDE,13075018,Brünzow,Zweitstimmen,Team Todenhöfer,1,290
GEMEINDE,13075020,Bugewitz,Erststimmen,SPD,40,119
GEMEINDE,13075020,Bugewitz,Erststimmen,AfD,39,119
GEMEINDE,13075020,Bugewitz,Erststimmen,CDU,20,119
GEMEINDE,13075020,Bugewitz,Erststimmen,Die Linke,5,119
GEMEINDE,13075020,Bugewitz,Erststimmen,GRÜNE,8,119
GEMEINDE,13075020,Bugewitz,Erststimmen,FDP,4,119
GEMEINDE,13075020,Bugewitz,Erststimmen,Tierschutzpartei,1,119
GEMEINDE,13075020,Bugewitz,Erststimmen,FREIE WÄHLER,2,119
GEMEINDE,13075020,Bugewitz,Zweitstimmen,SPD,44,123
GEMEINDE,13075020,Bugewitz,Zweitstimmen,AfD,31,123
GEMEINDE,13075020,Bugewitz,Zweitstimmen,CDU,17,123
GEMEINDE,13075020,Bugewitz,Zweitstimmen,Die Linke,2,123
GEMEINDE,13075020,Bugewitz,Zweitstimmen,GRÜNE,10,123
GEMEINDE,13075020,Bugewitz,Zweitstimmen,FDP,2,123
GEMEINDE,13075020,Bugewitz,Zweitstimmen,NPD,8,123
GEMEINDE,13075020,Bugewitz,Zweitstimmen,Tierschutzpartei,2,123
GEMEINDE,13075020,Bugewitz,Zweitstimmen,Die PARTEI,2,123
GEMEINDE,13075020,Bugewitz,Zweitstimmen,FREIE WÄHLER,1,123
GEMEINDE,13075020,Bugewitz,Zweitstimmen,PIRATEN,1,123
GEMEINDE,13075020,Bugewitz,Zweitstimmen,Bündnis C,1,123
GEMEINDE,13075020,Bugewitz,Zweitstimmen,dieBasis,2,123
GEMEINDE,13075021,Buggenhagen,Erststimmen,SPD,23,110
GEMEINDE,13075021,Buggenhagen,Erststimmen,AfD,44,110
GEMEINDE,13075021,Buggenhagen,Erststimmen,CDU,11,110
GEMEINDE,13075021,Buggenhagen,Erststimmen,Die Linke,15,110
GEMEINDE,13075021,Buggenhagen,Erststimmen,GRÜNE,5,110
GEMEINDE,13075021,Buggenhagen,Erststimmen,FDP,6,110
GEMEINDE,13075021,Buggenhagen,Erststimmen,FREIE WÄHLER,1,110
GEMEINDE,13075021,Buggenhagen,Erststimmen,dieBasis,3,110
GEMEINDE,13075021,Buggenhagen,Erststimmen,UNABHÄNGIGE,2,110
GEMEINDE,13075021,Buggenhagen,Zweitstimmen,SPD,32,109
GEMEINDE,13075021,Buggenhagen,Zweitstimmen,AfD,40,109
GEMEINDE,13075021,Buggenhagen,Zweitstimmen,CDU,10,109
GEMEINDE,13075021,Buggenhagen,Zweitstimmen,Die Linke,11,109
GEMEINDE,13075021,Buggenhagen,Zweitstimmen,GRÜNE,5,109
GEMEINDE,13075021,Buggenhagen,Zweitstimmen,FDP,4,109
GEMEINDE,13075021,Buggenhagen,Zweitstimmen,Tierschutzpartei,2,109
GEMEINDE,13075021,Buggenhagen,Zweitstimmen,PIRATEN,1,109
GEMEINDE,13075021,Buggenhagen,Zweitstimmen,dieBasis,2,109
GEMEINDE,13075021,Buggenhagen,Zweitstimmen,Gesundheitsforschung,1,109
GEMEINDE,13075021,Buggenhagen,Zweitstimmen,Team Todenhöfer,1,109
GEMEINDE,13075022,Butzow,Erststimmen,SPD,51,209
GEMEINDE,13075022,Butzow,Erststimmen,AfD,47,209
GEMEINDE,13075022,Butzow,Erststimmen,CDU,62,209
GEMEINDE,13075022,Butzow,Erststimmen,Die Linke,11,209
GEMEINDE,13075022,Butzow,Erststimmen,GRÜNE,2,209
GEMEINDE,13075022,Butzow,Erststimmen,FDP,30,209
GEMEINDE,13075022,Butzow,Erststimmen,Tierschutzpartei,5,209
GEMEINDE,13075022,Butzow,Erststimmen,FREIE WÄHLER,1,209
GEMEINDE,13075022,Butzow,Zweitstimmen,SPD,61,213
GEMEINDE,13075022,Butzow,Zweitstimmen,AfD,46,213
GEMEINDE,13075022,Butzow,Zweitstimmen,CDU,56,213
GEMEINDE,13075022,Butzow,Zweitstimmen,Die Linke,9,213
GEMEINDE,13075022,Butzow,Zweitstimmen,GRÜNE,4,213
GEMEINDE,13075022,Butzow,Zweitstimmen,FDP,21,213
GEMEINDE,13075022,Butzow,Zweitstimmen,NPD,5,213
GEMEINDE,13075022,Butzow,Zweitstimmen,Tierschutzpartei,2,213
GEMEINDE,13075022,Butzow,Zweitstimmen,FREiER HORIZONT,4,213
GEMEINDE,13075022,Butzow,Zweitstimmen,Die PARTEI,1,213
GEMEINDE,13075022,Butzow,Zweitstimmen,FREIE WÄHLER,1,213
GEMEINDE,13075022,Butzow,Zweitstimmen,TIERSCHUTZ hier!,1,213
GEMEINDE,13075022,Butzow,Zweitstimmen,Team Todenhöfer,2,213
GEMEINDE,13075023,Daberkow,Erststimmen,SPD,38,138
GEMEINDE,13075023,Daberkow,Erststimmen,AfD,40,138
GEMEINDE,13075023,Daberkow,Erststimmen,CDU,27,138
GEMEINDE,13075023,Daberkow,Erststimmen,Die Linke,15,138
GEMEINDE,13075023,Daberkow,Erststimmen,GRÜNE,6,138
GEMEINDE,13075023,Daberkow,Erststimmen,FDP,7,138
GEMEINDE,13075023,Daberkow,Erststimmen,FREiER HORIZONT,5,138
GEMEINDE,13075023,Daberkow,Zweitstimmen,SPD,47,142
GEMEINDE,13075023,Daberkow,Zweitstimmen,AfD,40,142
GEMEINDE,13075023,Daberkow,Zweitstimmen,CDU,21,142
GEMEINDE,13075023,Daberkow,Zweitstimmen,Die Linke,11,142
GEMEINDE,13075023,Daberkow,Zweitstimmen,GRÜNE,5,142
GEMEINDE,13075023,Daberkow,Zweitstimmen,FDP,7,142
GEMEINDE,13075023,Daberkow,Zweitstimmen,NPD,3,142
GEMEINDE,13075023,Daberkow,Zweitstimmen,Tierschutzpartei,3,142
GEMEINDE,13075023,Daberkow,Zweitstimmen,FREiER HORIZONT,4,142
GEMEINDE,13075023,Daberkow,Zweitstimmen,dieBasis,1,142
GEMEINDE,13075025,Dargelin,Erststimmen,SPD,43,164
GEMEINDE,13075025,Dargelin,Erststimmen,AfD,44,164
GEMEINDE,13075025,Dargelin,Erststimmen,CDU,27,164
GEMEINDE,13075025,Dargelin,Erststimmen,Die Linke,13,164
GEMEINDE,13075025,Dargelin,Erststimmen,GRÜNE,9,164
GEMEINDE,13075025,Dargelin,Erststimmen,FDP,9,164
GEMEINDE,13075025,Dargelin,Erststimmen,Tierschutzpartei,16,164
GEMEINDE,13075025,Dargelin,Erststimmen,FREIE WÄHLER,3,164
GEMEINDE,13075025,Dargelin,Zweitstimmen,SPD,52,166
GEMEINDE,13075025,Dargelin,Zweitstimmen,AfD,42,166
GEMEINDE,13075025,Dargelin,Zweitstimmen,CDU,23,166
GEMEINDE,13075025,Dargelin,Zweitstimmen,Die Linke,16,166
GEMEINDE,13075025,Dargelin,Zweitstimmen,GRÜNE,5,166
GEMEINDE,13075025,Dargelin,Zweitstimmen,FDP,9,166
GEMEINDE,13075025,Dargelin,Zweitstimmen,NPD,1,166
GEMEINDE,13075025,Dargelin,Zweitstimmen,Tierschutzpartei,12,166
GEMEINDE,13075025,Dargelin,Zweitstimmen,FREIE WÄHLER,1,166
GEMEINDE,13075025,Dargelin,Zweitstimmen,TIERSCHUTZ hier!,1,166
GEMEINDE,13075025,Dargelin,Zweitstimmen,dieBasis,1,166
GEMEINDE,13075025,Dargelin,Zweitstimmen,Gesundheitsforschung,2,166
GEMEINDE,13075025,Dargelin,Zweitstimmen,Team Todenhöfer,1,166
GEMEINDE,13075026,Dargen,Erststimmen,SPD,90,257
GEMEINDE,13075026,Dargen,Erststimmen,AfD,83,257
GEMEINDE,13075026,Dargen,Erststimmen,CDU,30,257
GEMEINDE,13075026,Dargen,Erststimmen,Die Linke,16,257
GEMEINDE,13075026,Dargen,Erststimmen,GRÜNE,10,257
GEMEINDE,13075026,Dargen,Erststimmen,FDP,15,257
GEMEINDE,13075026,Dargen,Erststimmen,FREIE WÄHLER,3,257
GEMEINDE,13075026,Dargen,Erststimmen,dieBasis,8,257
GEMEINDE,13075026,Dargen,Erststimmen,UNABHÄNGIGE,2,257
GEMEINDE,13075026,Dargen,Zweitstimmen,SPD,86,256
GEMEINDE,13075026,Dargen,Zweitstimmen,AfD,75,256
GEMEINDE,13075026,Dargen,Zweitstimmen,CDU,23,256
GEMEINDE,13075026,Dargen,Zweitstimmen,Die Linke,17,256
GEMEINDE,13075026,Dargen,Zweitstimmen,GRÜNE,12,256
GEMEINDE,13075026,Dargen,Zweitstimmen,FDP,12,256
GEMEINDE,13075026,Dargen,Zweitstimmen,NPD,8,256
GEMEINDE,13075026,Dargen,Zweitstimmen,Tierschutzpartei,6,256
GEMEINDE,13075026,Dargen,Zweitstimmen,FREIE WÄHLER,2,256
GEMEINDE,13075026,Dargen,Zweitstimmen,PIRATEN,1,256
GEMEINDE,13075026,Dargen,Zweitstimmen,dieBasis,10,256
GEMEINDE,13075026,Dargen,Zweitstimmen,LKR,1,256
GEMEINDE,13075026,Dargen,Zweitstimmen,Die Humanisten,1,256
GEMEINDE,13075026,Dargen,Zweitstimmen,UNABHÄNGIGE,2,256
GEMEINDE,13075027,Dersekow,Erststimmen,SPD,105,459
GEMEINDE,13075027,Dersekow,Erststimmen,AfD,134,459
GEMEINDE,13075027,Dersekow,Erststimmen,CDU,113,459
GEMEINDE,13075027,Dersekow,Erststimmen,Die Linke,26,459
GEMEINDE,13075027,Dersekow,Erststimmen,GRÜNE,14,459
GEMEINDE,13075027,Dersekow,Erststimmen,FDP,31,459
GEMEINDE,13075027,Dersekow,Erststimmen,Tierschutzpartei,28,459
GEMEINDE,13075027,Dersekow,Erststimmen,FREIE WÄHLER,8,459
GEMEINDE,13075027,Dersekow,Zweitstimmen,SPD,131,468
GEMEINDE,13075027,Dersekow,Zweitstimmen,AfD,128,468
GEMEINDE,13075027,Dersekow,Zweitstimmen,CDU,101,468
GEMEINDE,13075027,Dersekow,Zweitstimmen,Die Linke,27,468
GEMEINDE,13075027,Dersekow,Zweitstimmen,GRÜNE,13,468
GEMEINDE,13075027,Dersekow,Zweitstimmen,FDP,27,468
GEMEINDE,13075027,Dersekow,Zweitstimmen,NPD,2,468
GEMEINDE,13075027,Dersekow,Zweitstimmen,Tierschutzpartei,18,468
GEMEINDE,13075027,Dersekow,Zweitstimmen,Die PARTEI,1,468
GEMEINDE,13075027,Dersekow,Zweitstimmen,FREIE WÄHLER,4,468
GEMEINDE,13075027,Dersekow,Zweitstimmen,PIRATEN,2,468
GEMEINDE,13075027,Dersekow,Zweitstimmen,Bündnis C,1,468
