ags,public_precincts,public_valid_zweit,public_cdu_zweit,official_precincts,official_valid_zweit,official_cdu_zweit,valid_diff,cdu_diff,precinct_diff
14004050,1.0,97.0,18.0,1.0,97.0,18.0,0.0,0.0,0.0
14004053,1.0,164.0,51.0,1.0,164.0,51.0,0.0,0.0,0.0
14004062,1.0,254.0,75.0,1.0,254.0,75.0,0.0,0.0,0.0
14004067,3.0,1795.0,536.0,3.0,1795.0,536.0,0.0,0.0,0.0
14004071,1.0,68.0,20.0,1.0,68.0,20.0,0.0,0.0,0.0
14004081,1.0,441.0,116.0,1.0,441.0,116.0,0.0,0.0,0.0
14004082,1.0,163.0,55.0,1.0,163.0,55.0,0.0,0.0,0.0
14004086,1.0,114.0,34.0,1.0,114.0,34.0,0.0,0.0,0.0
14004090,1.0,65.0,22.0,1.0,65.0,22.0,0.0,0.0,0.0
14004094,1.0,72.0,33.0,1.0,72.0,33.0,0.0,0.0,0.0
14004105,1.0,106.0,32.0,1.0,106.0,32.0,0.0,0.0,0.0
14004107,1.0,270.0,76.0,1.0,270.0,76.0,0.0,0.0,0.0
14004109,1.0,208.0,68.0,1.0,208.0,68.0,0.0,0.0,0.0
14004111,1.0,147.0,42.0,1.0,147.0,42.0,0.0,0.0,0.0
14004120,1.0,76.0,21.0,1.0,76.0,21.0,0.0,0.0,0.0
14004122,1.0,225.0,68.0,1.0,225.0,68.0,0.0,0.0,0.0
14004128,1.0,78.0,31.0,1.0,78.0,31.0,0.0,0.0,0.0
14004129,1.0,129.0,45.0,1.0,129.0,45.0,0.0,0.0,0.0
14004130,1.0,96.0,24.0,1.0,96.0,24.0,0.0,0.0,0.0
14004135,1.0,125.0,30.0,1.0,125.0,30.0,0.0,0.0,0.0
14004141,1.0,83.0,23.0,1.0,83.0,23.0,0.0,0.0,0.0
14004145,3.0,1415.0,387.0,3.0,1415.0,387.0,0.0,0.0,0.0
14004146,1.0,62.0,22.0,1.0,62.0,22.0,0.0,0.0,0.0
14004151,1.0,47.0,9.0,1.0,47.0,9.0,0.0,0.0,0.0
14004154,1.0,238.0,49.0,1.0,238.0,49.0,0.0,0.0,0.0
14004159,1.0,102.0,18.0,1.0,102.0,18.0,0.0,0.0,0.0
14004163,1.0,129.0,33.0,1.0,129.0,33.0,0.0,0.0,0.0
14004164,1.0,129.0,38.0,1.0,129.0,38.0,0.0,0.0,0.0
14004165,1.0,105.0,22.0,1.0,105.0,22.0,0.0,0.0,0.0
14008002,1.0,155.0,56.0,1.0,155.0,56.0,0.0,0.0,0.0
14008003,2.0,992.0,313.0,2.0,992.0,313.0,0.0,0.0,0.0
14008008,1.0,129.0,18.0,1.0,129.0,18.0,0.0,0.0,0.0
14008011,1.0,133.0,40.0,1.0,133.0,40.0,0.0,0.0,0.0
14008012,1.0,70.0,26.0,1.0,70.0,26.0,0.0,0.0,0.0
14008015,1.0,178.0,59.0,1.0,178.0,59.0,0.0,0.0,0.0
14008020,1.0,155.0,45.0,1.0,155.0,45.0,0.0,0.0,0.0
14008023,1.0,105.0,28.0,1.0,105.0,28.0,0.0,0.0,0.0
14008027,1.0,394.0,103.0,1.0,394.0,103.0,0.0,0.0,0.0
14008035,1.0,546.0,184.0,1.0,546.0,184.0,0.0,0.0,0.0
14008037,1.0,187.0,68.0,1.0,187.0,68.0,0.0,0.0,0.0
14008039,1.0,156.0,57.0,1.0,156.0,57.0,0.0,0.0,0.0
14008056,1.0,318.0,76.0,1.0,318.0,76.0,0.0,0.0,0.0
14008058,1.0,245.0,59.0,1.0,245.0,59.0,0.0,0.0,0.0
14008065,1.0,209.0,63.0,1.0,209.0,63.0,0.0,0.0,0.0
14008068,1.0,370.0,165.0,1.0,370.0,165.0,0.0,0.0,0.0
14008070,1.0,183.0,44.0,1.0,183.0,44.0,0.0,0.0,0.0
14008076,1.0,299.0,63.0,1.0,299.0,63.0,0.0,0.0,0.0
14008077,1.0,258.0,67.0,1.0,258.0,67.0,0.0,0.0,0.0
14008085,1.0,298.0,119.0,1.0,298.0,119.0,0.0,0.0,0.0
14008092,1.0,419.0,129.0,1.0,419.0,129.0,0.0,0.0,0.0
14008096,1.0,197.0,49.0,1.0,197.0,49.0,0.0,0.0,0.0
14008099,1.0,235.0,51.0,1.0,235.0,51.0,0.0,0.0,0.0
14008100,1.0,327.0,113.0,1.0,327.0,113.0,0.0,0.0,0.0
14008101,1.0,212.0,53.0,1.0,212.0,53.0,0.0,0.0,0.0
14008106,1.0,192.0,48.0,1.0,192.0,48.0,0.0,0.0,0.0
14008113,1.0,193.0,49.0,1.0,193.0,49.0,0.0,0.0,0.0
14008115,1.0,82.0,26.0,1.0,82.0,26.0,0.0,0.0,0.0
14008118,1.0,174.0,57.0,1.0,174.0,57.0,0.0,0.0,0.0
14008119,1.0,212.0,76.0,1.0,212.0,76.0,0.0,0.0,0.0
14008121,1.0,74.0,16.0,1.0,74.0,16.0,0.0,0.0,0.0
14008123,1.0,212.0,54.0,1.0,212.0,54.0,0.0,0.0,0.0
14008125,3.0,2057.0,659.0,3.0,2057.0,659.0,0.0,0.0,0.0
14008126,1.0,119.0,37.0,1.0,119.0,37.0,0.0,0.0,0.0
14008127,1.0,500.0,167.0,1.0,500.0,167.0,0.0,0.0,0.0
14008134,1.0,279.0,62.0,1.0,279.0,62.0,0.0,0.0,0.0
14008138,1.0,176.0,65.0,1.0,176.0,65.0,0.0,0.0,0.0
14008139,1.0,182.0,62.0,1.0,182.0,62.0,0.0,0.0,0.0
14008144,5.0,3419.0,1000.0,5.0,3419.0,1000.0,0.0,0.0,0.0
14008148,1.0,101.0,39.0,1.0,101.0,39.0,0.0,0.0,0.0
14008150,1.0,479.0,120.0,1.0,479.0,120.0,0.0,0.0,0.0
14008158,1.0,124.0,27.0,1.0,124.0,27.0,0.0,0.0,0.0
14008166,1.0,188.0,77.0,1.0,188.0,77.0,0.0,0.0,0.0
14009005,1.0,91.0,23.0,1.0,91.0,23.0,0.0,0.0,0.0
14009014,1.0,189.0,55.0,1.0,189.0,55.0,0.0,0.0,0.0
14009016,1.0,89.0,29.0,1.0,89.0,29.0,0.0,0.0,0.0
14009025,1.0,393.0,188.0,1.0,393.0,188.0,0.0,0.0,0.0
14009031,1.0,337.0,161.0,1.0,337.0,161.0,0.0,0.0,0.0
14009036,3.0,2683.0,1096.0,3.0,2683.0,1096.0,0.0,0.0,0.0
14009043,1.0,709.0,259.0,1.0,709.0,259.0,0.0,0.0,0.0
14009045,1.0,692.0,299.0,1.0,692.0,299.0,0.0,0.0,0.0
14009047,1.0,141.0,49.0,1.0,141.0,49.0,0.0,0.0,0.0
14009060,1.0,180.0,74.0,1.0,180.0,74.0,0.0,0.0,0.0
14009063,1.0,395.0,149.0,1.0,395.0,149.0,0.0,0.0,0.0
14009075,1.0,270.0,102.0,1.0,270.0,102.0,0.0,0.0,0.0
14009080,1.0,286.0,104.0,1.0,286.0,104.0,0.0,0.0,0.0
14009084,1.0,411.0,155.0,1.0,411.0,155.0,0.0,0.0,0.0
14009087,1.0,303.0,125.0,1.0,303.0,125.0,0.0,0.0,0.0
14009089,1.0,87.0,37.0,1.0,87.0,37.0,0.0,0.0,0.0
14009093,1.0,167.0,71.0,1.0,167.0,71.0,0.0,0.0,0.0
14009098,1.0,38.0,14.0,1.0,38.0,14.0,0.0,0.0,0.0
14009102,1.0,247.0,92.0,1.0,247.0,92.0,0.0,0.0,0.0
14009104,1.0,451.0,222.0,1.0,451.0,222.0,0.0,0.0,0.0
14009108,1.0,73.0,17.0,1.0,73.0,17.0,0.0,0.0,0.0
14009110,1.0,281.0,112.0,1.0,281.0,112.0,0.0,0.0,0.0
14009112,4.0,1583.0,664.0,4.0,1583.0,664.0,0.0,0.0,0.0
14009116,1.0,220.0,127.0,1.0,220.0,127.0,0.0,0.0,0.0
14009117,1.0,344.0,107.0,1.0,344.0,107.0,0.0,0.0,0.0
14009133,4.0,1505.0,453.0,4.0,1505.0,453.0,0.0,0.0,0.0
14009140,1.0,212.0,81.0,1.0,212.0,81.0,0.0,0.0,0.0
14009149,1.0,91.0,47.0,1.0,91.0,47.0,0.0,0.0,0.0
14009155,1.0,427.0,190.0,1.0,427.0,190.0,0.0,0.0,0.0
14009156,1.0,71.0,20.0,1.0,71.0,20.0,0.0,0.0,0.0
14009161,1.0,334.0,108.0,1.0,334.0,108.0,0.0,0.0,0.0
14009201,1.0,301.0,108.0,1.0,301.0,108.0,0.0,0.0,0.0
14009205,1.0,214.0,88.0,1.0,214.0,88.0,0.0,0.0,0.0
14100075,19.0,8586.0,2914.0,19.0,8586.0,2914.0,0.0,0.0,0.0
14103002,2.0,1158.0,329.0,2.0,1158.0,329.0,0.0,0.0,0.0
14103005,1.0,242.0,70.0,1.0,242.0,70.0,0.0,0.0,0.0
14103014,1.0,774.0,213.0,1.0,774.0,213.0,0.0,0.0,0.0
14103021,1.0,85.0,24.0,1.0,85.0,24.0,0.0,0.0,0.0
14103022,1.0,304.0,77.0,1.0,304.0,77.0,0.0,0.0,0.0
14103029,9.0,4380.0,1138.0,9.0,4380.0,1138.0,0.0,0.0,0.0
14103030,1.0,251.0,50.0,1.0,251.0,50.0,0.0,0.0,0.0
14103038,1.0,387.0,102.0,1.0,387.0,102.0,0.0,0.0,0.0
14103045,1.0,233.0,39.0,1.0,233.0,39.0,0.0,0.0,0.0
14103049,1.0,591.0,208.0,1.0,591.0,208.0,0.0,0.0,0.0
14103052,1.0,235.0,81.0,1.0,235.0,81.0,0.0,0.0,0.0
14103053,1.0,584.0,170.0,1.0,584.0,170.0,0.0,0.0,0.0
14103057,1.0,221.0,75.0,1.0,221.0,75.0,0.0,0.0,0.0
14103059,1.0,525.0,131.0,1.0,525.0,131.0,0.0,0.0,0.0
14103061,1.0,484.0,168.0,1.0,484.0,168.0,0.0,0.0,0.0
14103062,1.0,154.0,48.0,1.0,154.0,48.0,0.0,0.0,0.0
14103064,1.0,237.0,50.0,1.0,237.0,50.0,0.0,0.0,0.0
14103076,1.0,305.0,109.0,1.0,305.0,109.0,0.0,0.0,0.0
14103077,1.0,125.0,44.0,1.0,125.0,44.0,0.0,0.0,0.0
14103124,1.0,190.0,56.0,1.0,190.0,56.0,0.0,0.0,0.0
14103130,1.0,161.0,47.0,1.0,161.0,47.0,0.0,0.0,0.0
14103133,1.0,199.0,46.0,1.0,199.0,46.0,0.0,0.0,0.0
14103503,1.0,304.0,104.0,1.0,304.0,104.0,0.0,0.0,0.0
14107009,1.0,179.0,74.0,1.0,179.0,74.0,0.0,0.0,0.0
14107012,1.0,198.0,47.0,1.0,198.0,47.0,0.0,0.0,0.0
14107015,1.0,474.0,123.0,1.0,474.0,123.0,0.0,0.0,0.0
14107019,1.0,335.0,105.0,1.0,335.0,105.0,0.0,0.0,0.0
14107035,1.0,44.0,22.0,1.0,44.0,22.0,0.0,0.0,0.0
14107037,1.0,89.0,36.0,1.0,89.0,36.0,0.0,0.0,0.0
14107040,1.0,116.0,34.0,1.0,116.0,34.0,0.0,0.0,0.0
14107047,1.0,330.0,93.0,1.0,330.0,93.0,0.0,0.0,0.0
14107055,1.0,213.0,76.0,1.0,213.0,76.0,0.0,0.0,0.0
14107060,1.0,652.0,159.0,1.0,652.0,159.0,0.0,0.0,0.0
14107063,1.0,160.0,60.0,1.0,160.0,60.0,0.0,0.0,0.0
14107067,1.0,146.0,42.0,1.0,146.0,42.0,0.0,0.0,0.0
14107070,1.0,119.0,37.0,1.0,119.0,37.0,0.0,0.0,0.0
14107078,1.0,154.0,37.0,1.0,154.0,37.0,0.0,0.0,0.0
14107080,1.0,163.0,43.0,1.0,163.0,43.0,0.0,0.0,0.0
14107084,1.0,187.0,36.0,1.0,187.0,36.0,0.0,0.0,0.0
14107085,1.0,1191.0,435.0,1.0,1191.0,435.0,0.0,0.0,0.0
14107092,3.0,2245.0,625.0,3.0,2245.0,625.0,0.0,0.0,0.0
14107094,1.0,174.0,64.0,1.0,174.0,64.0,0.0,0.0,0.0
14107097,1.0,244.0,78.0,1.0,244.0,78.0,0.0,0.0,0.0
14107100,1.0,132.0,45.0,1.0,132.0,45.0,0.0,0.0,0.0
14107104,1.0,239.0,63.0,1.0,239.0,63.0,0.0,0.0,0.0
14107105,1.0,128.0,28.0,1.0,128.0,28.0,0.0,0.0,0.0
14107107,1.0,355.0,98.0,1.0,355.0,98.0,0.0,0.0,0.0
14107110,1.0,111.0,27.0,1.0,111.0,27.0,0.0,0.0,0.0
14107116,1.0,187.0,49.0,1.0,187.0,49.0,0.0,0.0,0.0
14107120,1.0,216.0,54.0,1.0,216.0,54.0,0.0,0.0,0.0
14107131,1.0,197.0,56.0,1.0,197.0,56.0,0.0,0.0,0.0
14107134,1.0,67.0,29.0,1.0,67.0,29.0,0.0,0.0,0.0
14107137,1.0,289.0,84.0,1.0,289.0,84.0,0.0,0.0,0.0
14107140,1.0,103.0,48.0,1.0,103.0,48.0,0.0,0.0,0.0
14107502,1.0,141.0,35.0,1.0,141.0,35.0,0.0,0.0,0.0
14109004,1.0,97.0,33.0,1.0,97.0,33.0,0.0,0.0,0.0
14109016,1.0,618.0,160.0,1.0,618.0,160.0,0.0,0.0,0.0
14109023,2.0,638.0,179.0,2.0,638.0,179.0,0.0,0.0,0.0
14109024,1.0,522.0,192.0,1.0,522.0,192.0,0.0,0.0,0.0
14109031,1.0,218.0,74.0,1.0,218.0,74.0,0.0,0.0,0.0
14109042,1.0,390.0,120.0,1.0,390.0,120.0,0.0,0.0,0.0
14109066,2.0,745.0,226.0,2.0,745.0,226.0,0.0,0.0,0.0
14109069,1.0,418.0,101.0,1.0,418.0,101.0,0.0,0.0,0.0
14109072,1.0,290.0,106.0,1.0,290.0,106.0,0.0,0.0,0.0
14109079,1.0,277.0,89.0,1.0,277.0,89.0,0.0,0.0,0.0
14109083,1.0,144.0,63.0,1.0,144.0,63.0,0.0,0.0,0.0
14109099,1.0,316.0,108.0,1.0,316.0,108.0,0.0,0.0,0.0
14109108,1.0,725.0,265.0,1.0,725.0,265.0,0.0,0.0,0.0
14109109,1.0,222.0,65.0,1.0,222.0,65.0,0.0,0.0,0.0
14109112,1.0,193.0,68.0,1.0,193.0,68.0,0.0,0.0,0.0
14109114,1.0,106.0,19.0,1.0,106.0,19.0,0.0,0.0,0.0
14109115,1.0,195.0,40.0,1.0,195.0,40.0,0.0,0.0,0.0
14109121,2.0,516.0,164.0,2.0,516.0,164.0,0.0,0.0,0.0
14109122,1.0,69.0,28.0,1.0,69.0,28.0,0.0,0.0,0.0
14109136,1.0,625.0,181.0,1.0,625.0,181.0,0.0,0.0,0.0
14109138,1.0,269.0,92.0,1.0,269.0,92.0,0.0,0.0,0.0
14109501,4.0,1402.0,418.0,4.0,1402.0,418.0,0.0,0.0,0.0
14110003,1.0,220.0,77.0,1.0,220.0,77.0,0.0,0.0,0.0
14110006,4.0,3460.0,946.0,4.0,3460.0,946.0,0.0,0.0,0.0
14110008,1.0,411.0,140.0,1.0,411.0,140.0,0.0,0.0,0.0
14110025,1.0,662.0,203.0,1.0,662.0,203.0,0.0,0.0,0.0
14110026,1.0,124.0,46.0,1.0,124.0,46.0,0.0,0.0,0.0
14110027,1.0,136.0,16.0,1.0,136.0,16.0,0.0,0.0,0.0
14110033,1.0,140.0,41.0,1.0,140.0,41.0,0.0,0.0,0.0
14110041,1.0,741.0,214.0,1.0,741.0,214.0,0.0,0.0,0.0
14110044,1.0,342.0,108.0,1.0,342.0,108.0,0.0,0.0,0.0
14110046,1.0,212.0,59.0,1.0,212.0,59.0,0.0,0.0,0.0
14110058,1.0,196.0,55.0,1.0,196.0,55.0,0.0,0.0,0.0
14110071,1.0,285.0,78.0,1.0,285.0,78.0,0.0,0.0,0.0
14110082,1.0,116.0,23.0,1.0,116.0,23.0,0.0,0.0,0.0
14110086,1.0,209.0,56.0,1.0,209.0,56.0,0.0,0.0,0.0
14110087,1.0,50.0,6.0,1.0,50.0,6.0,0.0,0.0,0.0
14110091,3.0,1766.0,509.0,3.0,1766.0,509.0,0.0,0.0,0.0
14110098,1.0,597.0,227.0,1.0,597.0,227.0,0.0,0.0,0.0
14110103,1.0,179.0,42.0,1.0,179.0,42.0,0.0,0.0,0.0
14110106,1.0,92.0,15.0,1.0,92.0,15.0,0.0,0.0,0.0
14110111,1.0,211.0,69.0,1.0,211.0,69.0,0.0,0.0,0.0
14110127,1.0,143.0,30.0,1.0,143.0,30.0,0.0,0.0,0.0
14110128,1.0,254.0,59.0,1.0,254.0,59.0,0.0,0.0,0.0
14110129,1.0,1038.0,334.0,1.0,1038.0,334.0,0.0,0.0,0.0
14110132,1.0,109.0,22.0,1.0,109.0,22.0,0.0,0.0,0.0
14110135,1.0,247.0,85.0,1.0,247.0,85.0,0.0,0.0,0.0
14110139,1.0,444.0,142.0,1.0,444.0,142.0,0.0,0.0,0.0
14110141,1.0,67.0,18.0,1.0,67.0,18.0,0.0,0.0,0.0
14110201,1.0,962.0,268.0,1.0,962.0,268.0,0.0,0.0,0.0
14111001,1.0,357.0,76.0,1.0,357.0,76.0,0.0,0.0,0.0
14111010,1.0,192.0,49.0,1.0,192.0,49.0,0.0,0.0,0.0
14111011,1.0,254.0,61.0,1.0,254.0,61.0,0.0,0.0,0.0
14111013,1.0,195.0,39.0,1.0,195.0,39.0,0.0,0.0,0.0
14111018,1.0,154.0,48.0,1.0,154.0,48.0,0.0,0.0,0.0
14111020,1.0,579.0,149.0,1.0,579.0,149.0,0.0,0.0,0.0
14111032,1.0,237.0,78.0,1.0,237.0,78.0,0.0,0.0,0.0
14111034,1.0,82.0,30.0,1.0,82.0,30.0,0.0,0.0,0.0
14111036,1.0,171.0,55.0,1.0,171.0,55.0,0.0,0.0,0.0
14111039,1.0,90.0,29.0,1.0,90.0,29.0,0.0,0.0,0.0
14111043,1.0,537.0,136.0,1.0,537.0,136.0,0.0,0.0,0.0
14111050,1.0,224.0,51.0,1.0,224.0,51.0,0.0,0.0,0.0
14111051,2.0,1368.0,357.0,2.0,1368.0,357.0,0.0,0.0,0.0
14111054,1.0,245.0,73.0,1.0,245.0,73.0,0.0,0.0,0.0
14111065,1.0,315.0,82.0,1.0,315.0,82.0,0.0,0.0,0.0
14111068,2.0,1036.0,318.0,2.0,1036.0,318.0,0.0,0.0,0.0
14111073,1.0,432.0,137.0,1.0,432.0,137.0,0.0,0.0,0.0
14111074,1.0,328.0,77.0,1.0,328.0,77.0,0.0,0.0,0.0
14111081,1.0,331.0,93.0,1.0,331.0,93.0,0.0,0.0,0.0
14111088,1.0,107.0,27.0,1.0,107.0,27.0,0.0,0.0,0.0
14111089,1.0,266.0,69.0,1.0,266.0,69.0,0.0,0.0,0.0
14111093,1.0,233.0,62.0,1.0,233.0,62.0,0.0,0.0,0.0
14111095,1.0,761.0,260.0,1.0,761.0,260.0,0.0,0.0,0.0
14111096,1.0,95.0,13.0,1.0,95.0,13.0,0.0,0.0,0.0
14111101,1.0,95.0,25.0,1.0,95.0,25.0,0.0,0.0,0.0
14111102,1.0,393.0,71.0,1.0,393.0,71.0,0.0,0.0,0.0
14111113,1.0,158.0,39.0,1.0,158.0,39.0,0.0,0.0,0.0
14111117,1.0,275.0,74.0,1.0,275.0,74.0,0.0,0.0,0.0
14111118,1.0,124.0,31.0,1.0,124.0,31.0,0.0,0.0,0.0
14111125,1.0,125.0,38.0,1.0,125.0,38.0,0.0,0.0,0.0
14301206,5.0,2301.0,686.0,5.0,2301.0,686.0,0.0,0.0,0.0
14301211,1.0,112.0,31.0,1.0,112.0,31.0,0.0,0.0,0.0
14301216,1.0,355.0,113.0,1.0,355.0,113.0,0.0,0.0,0.0
14301222,1.0,443.0,107.0,1.0,443.0,107.0,0.0,0.0,0.0
14301227,1.0,327.0,70.0,1.0,327.0,70.0,0.0,0.0,0.0
14301231,1.0,240.0,102.0,1.0,240.0,102.0,0.0,0.0,0.0
14301234,1.0,244.0,73.0,1.0,244.0,73.0,0.0,0.0,0.0
14301243,1.0,626.0,201.0,1.0,626.0,201.0,0.0,0.0,0.0
14301248,1.0,287.0,86.0,1.0,287.0,86.0,0.0,0.0,0.0
14301253,1.0,473.0,144.0,1.0,473.0,144.0,0.0,0.0,0.0
14301255,1.0,175.0,49.0,1.0,175.0,49.0,0.0,0.0,0.0
14301264,1.0,309.0,88.0,1.0,309.0,88.0,0.0,0.0,0.0
14301270,1.0,499.0,121.0,1.0,499.0,121.0,0.0,0.0,0.0
14301277,1.0,463.0,117.0,1.0,463.0,117.0,0.0,0.0,0.0
14301279,1.0,596.0,230.0,1.0,596.0,230.0,0.0,0.0,0.0
14301280,1.0,499.0,153.0,1.0,499.0,153.0,0.0,0.0,0.0
14301297,1.0,213.0,41.0,1.0,213.0,41.0,0.0,0.0,0.0
14301300,3.0,1011.0,279.0,3.0,1011.0,279.0,0.0,0.0,0.0
14302202,1.0,867.0,234.0,1.0,867.0,234.0,0.0,0.0,0.0
14302204,1.0,144.0,62.0,1.0,144.0,62.0,0.0,0.0,0.0
14302205,1.0,335.0,139.0,1.0,335.0,139.0,0.0,0.0,0.0
14302212,1.0,289.0,72.0,1.0,289.0,72.0,0.0,0.0,0.0
14302215,1.0,130.0,38.0,1.0,130.0,38.0,0.0,0.0,0.0
14302223,1.0,366.0,119.0,1.0,366.0,119.0,0.0,0.0,0.0
14302225,1.0,175.0,44.0,1.0,175.0,44.0,0.0,0.0,0.0
14302229,4.0,3168.0,1065.0,4.0,3168.0,1065.0,0.0,0.0,0.0
14302235,1.0,1024.0,298.0,1.0,1024.0,298.0,0.0,0.0,0.0
14302236,1.0,172.0,45.0,1.0,172.0,45.0,0.0,0.0,0.0
14302240,1.0,72.0,15.0,1.0,72.0,15.0,0.0,0.0,0.0
14302241,1.0,354.0,86.0,1.0,354.0,86.0,0.0,0.0,0.0
14302250,1.0,349.0,88.0,1.0,349.0,88.0,0.0,0.0,0.0
14302252,1.0,166.0,36.0,1.0,166.0,36.0,0.0,0.0,0.0
14302257,1.0,231.0,98.0,1.0,231.0,98.0,0.0,0.0,0.0
14302258,1.0,81.0,20.0,1.0,81.0,20.0,0.0,0.0,0.0
14302259,1.0,180.0,57.0,1.0,180.0,57.0,0.0,0.0,0.0
14302260,1.0,363.0,147.0,1.0,363.0,147.0,0.0,0.0,0.0
14302261,1.0,166.0,29.0,1.0,166.0,29.0,0.0,0.0,0.0
14302262,1.0,259.0,100.0,1.0,259.0,100.0,0.0,0.0,0.0
14302265,1.0,277.0,68.0,1.0,277.0,68.0,0.0,0.0,0.0
14302267,1.0,373.0,78.0,1.0,373.0,78.0,0.0,0.0,0.0
14302268,1.0,390.0,93.0,1.0,390.0,93.0,0.0,0.0,0.0
14302269,1.0,552.0,213.0,1.0,552.0,213.0,0.0,0.0,0.0
14302276,1.0,558.0,145.0,1.0,558.0,145.0,0.0,0.0,0.0
14302287,1.0,489.0,135.0,1.0,489.0,135.0,0.0,0.0,0.0
14302294,1.0,433.0,106.0,1.0,433.0,106.0,0.0,0.0,0.0
14302296,1.0,123.0,36.0,1.0,123.0,36.0,0.0,0.0,0.0
14302299,1.0,328.0,134.0,1.0,328.0,134.0,0.0,0.0,0.0
14302301,1.0,430.0,115.0,1.0,430.0,115.0,0.0,0.0,0.0
14302306,1.0,93.0,31.0,1.0,93.0,31.0,0.0,0.0,0.0
14302310,1.0,233.0,55.0,1.0,233.0,55.0,0.0,0.0,0.0
14302313,1.0,103.0,21.0,1.0,103.0,21.0,0.0,0.0,0.0
14303030,1.0,841.0,281.0,1.0,841.0,281.0,0.0,0.0,0.0
14303031,2.0,1327.0,520.0,2.0,1327.0,520.0,0.0,0.0,0.0
14303032,8.0,3917.0,1299.0,8.0,3917.0,1299.0,0.0,0.0,0.0
14303040,1.0,137.0,30.0,1.0,137.0,30.0,0.0,0.0,0.0
14304005,1.0,375.0,162.0,1.0,375.0,162.0,0.0,0.0,0.0
14304008,1.0,307.0,108.0,1.0,307.0,108.0,0.0,0.0,0.0
14304013,1.0,1365.0,533.0,1.0,1365.0,533.0,0.0,0.0,0.0
14304020,1.0,355.0,109.0,1.0,355.0,109.0,0.0,0.0,0.0
14304021,1.0,651.0,259.0,1.0,651.0,259.0,0.0,0.0,0.0
14304023,1.0,450.0,157.0,1.0,450.0,157.0,0.0,0.0,0.0
14304024,1.0,505.0,175.0,1.0,505.0,175.0,0.0,0.0,0.0
14304026,1.0,399.0,149.0,1.0,399.0,149.0,0.0,0.0,0.0
14304027,1.0,816.0,349.0,1.0,816.0,349.0,0.0,0.0,0.0
14304033,1.0,586.0,204.0,1.0,586.0,204.0,0.0,0.0,0.0
14304034,1.0,394.0,152.0,1.0,394.0,152.0,0.0,0.0,0.0
14304036,1.0,308.0,129.0,1.0,308.0,129.0,0.0,0.0,0.0
14304039,1.0,763.0,246.0,1.0,763.0,246.0,0.0,0.0,0.0
14304048,15.0,7030.0,2719.0,15.0,7030.0,2719.0,0.0,0.0,0.0
14304051,1.0,1045.0,439.0,1.0,1045.0,439.0,0.0,0.0,0.0
14304052,1.0,1261.0,497.0,1.0,1261.0,497.0,0.0,0.0,0.0
14304053,1.0,955.0,384.0,1.0,955.0,384.0,0.0,0.0,0.0
14304054,1.0,546.0,207.0,1.0,546.0,207.0,0.0,0.0,0.0
14304055,1.0,405.0,185.0,1.0,405.0,185.0,0.0,0.0,0.0
14304057,1.0,737.0,217.0,1.0,737.0,217.0,0.0,0.0,0.0
14304065,1.0,655.0,272.0,1.0,655.0,272.0,0.0,0.0,0.0
14304071,1.0,889.0,354.0,1.0,889.0,354.0,0.0,0.0,0.0
14304072,1.0,435.0,200.0,1.0,435.0,200.0,0.0,0.0,0.0
14304077,1.0,288.0,116.0,1.0,288.0,116.0,0.0,0.0,0.0
14304079,1.0,541.0,222.0,1.0,541.0,222.0,0.0,0.0,0.0
14305001,1.0,303.0,87.0,1.0,303.0,87.0,0.0,0.0,0.0
14305006,1.0,390.0,111.0,1.0,390.0,111.0,0.0,0.0,0.0
14305007,1.0,396.0,149.0,1.0,396.0,149.0,0.0,0.0,0.0
14305009,1.0,391.0,138.0,1.0,391.0,138.0,0.0,0.0,0.0
14305038,1.0,251.0,78.0,1.0,251.0,78.0,0.0,0.0,0.0
14305050,2.0,1282.0,446.0,2.0,1282.0,446.0,0.0,0.0,0.0
14305059,1.0,202.0,55.0,1.0,202.0,55.0,0.0,0.0,0.0
14305062,4.0,3107.0,1186.0,4.0,3107.0,1186.0,0.0,0.0,0.0
14305068,1.0,310.0,125.0,1.0,310.0,125.0,0.0,0.0,0.0
14305082,1.0,205.0,59.0,1.0,205.0,59.0,0.0,0.0,0.0
14305084,1.0,328.0,99.0,1.0,328.0,99.0,0.0,0.0,0.0
14306214,1.0,109.0,32.0,1.0,109.0,32.0,0.0,0.0,0.0
14306218,1.0,531.0,178.0,1.0,531.0,178.0,0.0,0.0,0.0
14306237,1.0,755.0,262.0,1.0,755.0,262.0,0.0,0.0,0.0
14306245,1.0,166.0,42.0,1.0,166.0,42.0,0.0,0.0,0.0
14306246,1.0,394.0,157.0,1.0,394.0,157.0,0.0,0.0,0.0
14306256,2.0,414.0,126.0,2.0,414.0,126.0,0.0,0.0,0.0
14306271,1.0,316.0,113.0,1.0,316.0,113.0,0.0,0.0,0.0
14306272,1.0,318.0,132.0,1.0,318.0,132.0,0.0,0.0,0.0
14306274,1.0,354.0,94.0,1.0,354.0,94.0,0.0,0.0,0.0
14306278,1.0,174.0,57.0,1.0,174.0,57.0,0.0,0.0,0.0
14306282,1.0,354.0,128.0,1.0,354.0,128.0,0.0,0.0,0.0
14306283,1.0,175.0,36.0,1.0,175.0,36.0,0.0,0.0,0.0
14306285,1.0,438.0,145.0,1.0,438.0,145.0,0.0,0.0,0.0
14306286,4.0,1872.0,644.0,4.0,1872.0,644.0,0.0,0.0,0.0
