capture,time,commit,party,votes,share
2026-09-20-21-23-32,2026-09-20T19:23:34.675350+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,Jan Mihm: Bester Mann,0,0.0
2026-09-20-21-23-32,2026-09-20T19:23:34.675350+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,Demokratische Linke,0,0.0
2026-09-20-21-23-32,2026-09-20T19:23:34.675350+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,DIE FRAUEN,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,CDU,295413,18.79801108741136
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,SPD,190112,12.097394101985858
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,GRÜNE,223399,14.215545283777661
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Die Linke,404483,25.738460794445096
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,AfD,255191,16.238565152540993
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,FDP,39838,2.53501086851389
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Tierschutzpartei,33097,2.1060609145841713
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Die PARTEI,11631,0.7401152520629813
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Volt,32433,2.063808612342763
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,FREIE WÄHLER,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Mieterpartei,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Die Urbane.,1316,0.08374100865917664
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,DKP,1771,0.11269401697218984
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,ÖDP,2196,0.13973803572610327
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Die Heimat,458,0.029143907268923176
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,bergpartei,73,0.004645207927142777
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,SGP,596,0.037925259240782126
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Menschliche Welt,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,AB Spandau,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Ausländer für Berlin,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Migrants for Neukölln,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Berlin Retten,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,BSW,74544,4.743457256451112
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Losdemokratie,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,MERA25,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,PdF,4961,0.31568324008979887
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Jan Mihm: Bester Mann,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Demokratische Linke,0,0.0
2026-09-20-21-26-32,2026-09-20T19:26:34.896832+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,DIE FRAUEN,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,CDU,302292,18.835143582049376
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,SPD,194156,12.097429430207809
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,GRÜNE,228486,14.236455534675526
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Die Linke,412918,25.72800410732889
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,AfD,259846,16.19042753106666
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,FDP,40790,2.5415343664794112
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Tierschutzpartei,33743,2.1024514373158807
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Die PARTEI,11876,0.7399672011843463
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Volt,33198,2.068493696944925
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,FREIE WÄHLER,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Mieterpartei,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Die Urbane.,1357,0.0845516581346546
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,DKP,1799,0.11209169711440208
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,ÖDP,2241,0.13963173609414956
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Die Heimat,463,0.02884850237018797
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,bergpartei,74,0.0046107757567903015
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,SGP,626,0.039004670591226066
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Menschliche Welt,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,AB Spandau,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Ausländer für Berlin,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Migrants for Neukölln,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Berlin Retten,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,BSW,76001,4.735453625565132
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Losdemokratie,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,MERA25,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,PdF,5070,0.31590044712063287
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Jan Mihm: Bester Mann,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Demokratische Linke,0,0.0
2026-09-20-21-33-21,2026-09-20T19:33:24.182257+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,DIE FRAUEN,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,CDU,302292,18.835143582049376
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,SPD,194156,12.097429430207809
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,GRÜNE,228486,14.236455534675526
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Die Linke,412918,25.72800410732889
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,AfD,259846,16.19042753106666
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,FDP,40790,2.5415343664794112
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Tierschutzpartei,33743,2.1024514373158807
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Die PARTEI,11876,0.7399672011843463
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Volt,33198,2.068493696944925
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,FREIE WÄHLER,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Mieterpartei,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Die Urbane.,1357,0.0845516581346546
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,DKP,1799,0.11209169711440208
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,ÖDP,2241,0.13963173609414956
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Die Heimat,463,0.02884850237018797
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,bergpartei,74,0.0046107757567903015
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,SGP,626,0.039004670591226066
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Menschliche Welt,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,AB Spandau,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Ausländer für Berlin,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Migrants for Neukölln,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Berlin Retten,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,BSW,76001,4.735453625565132
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Losdemokratie,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,MERA25,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,PdF,5070,0.31590044712063287
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Jan Mihm: Bester Mann,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,Demokratische Linke,0,0.0
2026-09-20-21-34-15,2026-09-20T19:34:22.503909+00:00,bcc6bf4254934a977eff9387ed35ebf2c28142ec,DIE FRAUEN,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,CDU,306321,18.814376318236594
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,SPD,197179,12.110824618793924
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,GRÜNE,233088,14.31637186893857
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Die Linke,419183,25.746412123907177
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,AfD,262278,16.109235057323716
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,FDP,41405,2.5431140909587855
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Tierschutzpartei,34156,2.097877186107675
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Die PARTEI,12035,0.739195220014225
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Volt,33831,2.0779155370420646
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,FREIE WÄHLER,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Mieterpartei,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Die Urbane.,1377,0.08457597157952537
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,DKP,1817,0.1116009733914289
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,ÖDP,2273,0.1396087025419471
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Die Heimat,463,0.028437672361162125
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,bergpartei,74,0.004545113941092867
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,SGP,632,0.038817729875279615
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Menschliche Welt,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,AB Spandau,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Ausländer für Berlin,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Migrants for Neukölln,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Berlin Retten,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,BSW,76866,4.72114497562222
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Losdemokratie,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,MERA25,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,PdF,5144,0.31594683936461765
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Jan Mihm: Bester Mann,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,Demokratische Linke,0,0.0
2026-09-20-21-38-42,2026-09-20T19:38:44.826528+00:00,523d056a9224e356cf973f303d8b9517cf136541,DIE FRAUEN,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,CDU,310114,18.847996343617314
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,SPD,199443,12.121674399608105
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,GRÜNE,235818,14.33246097163994
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Die Linke,423368,25.731306925854927
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,AfD,264432,16.071552297333927
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,FDP,41894,2.5462183546034804
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Tierschutzpartei,34492,2.0963422802067897
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Die PARTEI,12160,0.7390560746641124
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Volt,34226,2.0801754285735123
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,FREIE WÄHLER,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Mieterpartei,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Die Urbane.,1394,0.08472402698040894
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,DKP,1842,0.11195240867856045
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,ÖDP,2296,0.1395454562030265
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Die Heimat,466,0.028322379177095097
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,bergpartei,74,0.004497545191212526
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,SGP,634,0.03853302231390191
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Menschliche Welt,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,AB Spandau,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Ausländer für Berlin,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Migrants for Neukölln,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Berlin Retten,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,BSW,77489,4.709598369214425
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Losdemokratie,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,MERA25,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,PdF,5200,0.3160437161392586
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Jan Mihm: Bester Mann,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Demokratische Linke,0,0.0
2026-09-20-21-43-28,2026-09-20T19:43:30.785115+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,DIE FRAUEN,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,CDU,313392,18.843925144294396
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,SPD,201771,12.132274021957882
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,GRÜNE,238734,14.354819604195315
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Die Linke,427996,25.734940860192424
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,AfD,266656,16.033739544330956
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,FDP,42341,2.5459189594328158
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Tierschutzpartei,34871,2.0967558639234247
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Die PARTEI,12325,0.7410890431262713
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Volt,34635,2.0825654368096074
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,FREIE WÄHLER,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Mieterpartei,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Die Urbane.,1411,0.0848419180406628
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,DKP,1863,0.1120201936993301
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,ÖDP,2328,0.13998014542782636
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Die Heimat,466,0.02802008065694462
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,bergpartei,74,0.004449540705180047
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,SGP,640,0.03848251420696257
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Menschliche Welt,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,AB Spandau,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Ausländer für Berlin,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Migrants for Neukölln,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Berlin Retten,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,BSW,78325,4.709598320719286
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Losdemokratie,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,MERA25,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,PdF,5265,0.3165788082807155
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Jan Mihm: Bester Mann,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Demokratische Linke,0,0.0
2026-09-20-21-47-56,2026-09-20T19:47:59.242801+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,DIE FRAUEN,0,0.0
2026-09-20-21-50-27,2026-09-20T19:50:30.221497+00:00,21900f44206350f5c45f442761f0abe5eddfc260,CDU,314603,18.837679550534617
2026-09-20-21-50-27,2026-09-20T19:50:30.221497+00:00,21900f44206350f5c45f442761f0abe5eddfc260,SPD,202690,12.13659522667572
