row_key,ags,municipality_name,gebietsart,gebietsnummer,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,voters_total_2021,valid_votes_erst_2021,valid_votes_zweit_2021,delta_voters_total_vs_2021,delta_valid_votes_erst_vs_2021,delta_valid_votes_zweit_vs_2021,payload_hash,is_municipality_summary
004073:00705:00705:14303032:URNENWAHLBEZIRK,14303032,Höhr-Grenzhausen,URNENWAHLBEZIRK,00705,0,1,0,0,0,547,543,545,-547,-543,-545,prep-zero:004073:00705:00705:14303032:URNENWAHLBEZIRK,False
004074:00706:00706:14303032:URNENWAHLBEZIRK,14303032,Höhr-Grenzhausen,URNENWAHLBEZIRK,00706,0,1,0,0,0,423,412,420,-423,-412,-420,prep-zero:004074:00706:00706:14303032:URNENWAHLBEZIRK,False
004075:00707:00707:14303032:URNENWAHLBEZIRK,14303032,Höhr-Grenzhausen,URNENWAHLBEZIRK,00707,0,1,0,0,0,492,487,487,-492,-487,-487,prep-zero:004075:00707:00707:14303032:URNENWAHLBEZIRK,False
004076:00708:00708:14303032:URNENWAHLBEZIRK,14303032,Höhr-Grenzhausen,URNENWAHLBEZIRK,00708,0,1,0,0,0,376,371,374,-376,-371,-374,prep-zero:004076:00708:00708:14303032:URNENWAHLBEZIRK,False
004077:00712:00712:14303040:URNENWAHLBEZIRK,14303040,Kammerforst,URNENWAHLBEZIRK,00712,0,1,0,0,0,124,117,122,-124,-117,-122,prep-zero:004077:00712:00712:14303040:URNENWAHLBEZIRK,False
004078:00001:00001:14304005:URNENWAHLBEZIRK,14304005,Boden,URNENWAHLBEZIRK,00001,0,1,0,0,0,318,312,312,-318,-312,-312,prep-zero:004078:00001:00001:14304005:URNENWAHLBEZIRK,False
004079:00002:00002:14304008:URNENWAHLBEZIRK,14304008,Daubach,URNENWAHLBEZIRK,00002,0,1,0,0,0,281,276,278,-281,-276,-278,prep-zero:004079:00002:00002:14304008:URNENWAHLBEZIRK,False
004080:00003:00003:14304013:URNENWAHLBEZIRK,14304013,Eitelborn,URNENWAHLBEZIRK,00003,0,1,0,0,0,1420,1386,1406,-1420,-1386,-1406,prep-zero:004080:00003:00003:14304013:URNENWAHLBEZIRK,False
004081:00005:00005:14304020:URNENWAHLBEZIRK,14304020,Gackenbach,URNENWAHLBEZIRK,00005,0,1,0,0,0,290,290,289,-290,-290,-289,prep-zero:004081:00005:00005:14304020:URNENWAHLBEZIRK,False
004082:00006:00006:14304021:URNENWAHLBEZIRK,14304021,Girod,URNENWAHLBEZIRK,00006,0,1,0,0,0,640,634,635,-640,-634,-635,prep-zero:004082:00006:00006:14304021:URNENWAHLBEZIRK,False
004083:00007:00007:14304023:URNENWAHLBEZIRK,14304023,Görgeshausen,URNENWAHLBEZIRK,00007,0,1,0,0,0,426,417,421,-426,-417,-421,prep-zero:004083:00007:00007:14304023:URNENWAHLBEZIRK,False
004084:00008:00008:14304024:URNENWAHLBEZIRK,14304024,Großholbach,URNENWAHLBEZIRK,00008,0,1,0,0,0,477,469,473,-477,-469,-473,prep-zero:004084:00008:00008:14304024:URNENWAHLBEZIRK,False
004085:00009:00009:14304026:URNENWAHLBEZIRK,14304026,Heilberscheid,URNENWAHLBEZIRK,00009,0,1,0,0,0,380,375,378,-380,-375,-378,prep-zero:004085:00009:00009:14304026:URNENWAHLBEZIRK,False
004086:00010:00010:14304027:URNENWAHLBEZIRK,14304027,Heiligenroth,URNENWAHLBEZIRK,00010,0,1,0,0,0,797,783,794,-797,-783,-794,prep-zero:004086:00010:00010:14304027:URNENWAHLBEZIRK,False
004087:00011:00011:14304033:URNENWAHLBEZIRK,14304033,Holler,URNENWAHLBEZIRK,00011,0,1,0,0,0,554,549,552,-554,-549,-552,prep-zero:004087:00011:00011:14304033:URNENWAHLBEZIRK,False
004088:00012:00012:14304034:URNENWAHLBEZIRK,14304034,Horbach,URNENWAHLBEZIRK,00012,0,1,0,0,0,360,352,358,-360,-352,-358,prep-zero:004088:00012:00012:14304034:URNENWAHLBEZIRK,False
004089:00013:00013:14304036:URNENWAHLBEZIRK,14304036,Hübingen,URNENWAHLBEZIRK,00013,0,1,0,0,0,314,308,308,-314,-308,-308,prep-zero:004089:00013:00013:14304036:URNENWAHLBEZIRK,False
004090:00014:00014:14304039:URNENWAHLBEZIRK,14304039,Kadenbach,URNENWAHLBEZIRK,00014,0,1,0,0,0,757,743,752,-757,-743,-752,prep-zero:004090:00014:00014:14304039:URNENWAHLBEZIRK,False
004091:00050:00050:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00050,0,1,0,0,0,441,433,434,-441,-433,-434,prep-zero:004091:00050:00050:14304048:URNENWAHLBEZIRK,False
004092:00051:00051:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00051,0,1,0,0,0,751,740,747,-751,-740,-747,prep-zero:004092:00051:00051:14304048:URNENWAHLBEZIRK,False
004093:00052:00052:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00052,0,1,0,0,0,768,763,766,-768,-763,-766,prep-zero:004093:00052:00052:14304048:URNENWAHLBEZIRK,False
004094:00053:00053:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00053,0,1,0,0,0,371,362,366,-371,-362,-366,prep-zero:004094:00053:00053:14304048:URNENWAHLBEZIRK,False
004095:00054:00054:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00054,0,1,0,0,0,617,606,614,-617,-606,-614,prep-zero:004095:00054:00054:14304048:URNENWAHLBEZIRK,False
004096:00055:00055:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00055,0,1,0,0,0,496,491,489,-496,-491,-489,prep-zero:004096:00055:00055:14304048:URNENWAHLBEZIRK,False
004097:00056:00056:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00056,0,1,0,0,0,451,446,449,-451,-446,-449,prep-zero:004097:00056:00056:14304048:URNENWAHLBEZIRK,False
004098:00057:00057:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00057,0,1,0,0,0,508,501,504,-508,-501,-504,prep-zero:004098:00057:00057:14304048:URNENWAHLBEZIRK,False
004099:00058:00058:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00058,0,1,0,0,0,94,91,92,-94,-91,-92,prep-zero:004099:00058:00058:14304048:URNENWAHLBEZIRK,False
004100:00059:00059:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00059,0,1,0,0,0,683,680,682,-683,-680,-682,prep-zero:004100:00059:00059:14304048:URNENWAHLBEZIRK,False
004101:00060:00060:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00060,0,1,0,0,0,342,335,336,-342,-335,-336,prep-zero:004101:00060:00060:14304048:URNENWAHLBEZIRK,False
004102:00061:00061:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00061,0,1,0,0,0,110,110,110,-110,-110,-110,prep-zero:004102:00061:00061:14304048:URNENWAHLBEZIRK,False
004103:00062:00062:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00062,0,1,0,0,0,1035,1029,1028,-1035,-1029,-1028,prep-zero:004103:00062:00062:14304048:URNENWAHLBEZIRK,False
004104:00065:00065:14304048:URNENWAHLBEZIRK,14304048,Montabaur,URNENWAHLBEZIRK,00065,0,1,0,0,0,105,102,103,-105,-102,-103,prep-zero:004104:00065:00065:14304048:URNENWAHLBEZIRK,False
004105:00015:00015:14304051:URNENWAHLBEZIRK,14304051,Nentershausen,URNENWAHLBEZIRK,00015,0,1,0,0,0,957,941,949,-957,-941,-949,prep-zero:004105:00015:00015:14304051:URNENWAHLBEZIRK,False
004106:00017:00017:14304052:URNENWAHLBEZIRK,14304052,Neuhäusel,URNENWAHLBEZIRK,00017,0,1,0,0,0,1225,1204,1216,-1225,-1204,-1216,prep-zero:004106:00017:00017:14304052:URNENWAHLBEZIRK,False
004107:00018:00018:14304053:URNENWAHLBEZIRK,14304053,Niederelbert,URNENWAHLBEZIRK,00018,0,1,0,0,0,935,916,925,-935,-916,-925,prep-zero:004107:00018:00018:14304053:URNENWAHLBEZIRK,False
004108:00019:00019:14304054:URNENWAHLBEZIRK,14304054,Niedererbach,URNENWAHLBEZIRK,00019,0,1,0,0,0,532,529,531,-532,-529,-531,prep-zero:004108:00019:00019:14304054:URNENWAHLBEZIRK,False
004109:00020:00020:14304055:URNENWAHLBEZIRK,14304055,Nomborn,URNENWAHLBEZIRK,00020,0,1,0,0,0,416,413,415,-416,-413,-415,prep-zero:004109:00020:00020:14304055:URNENWAHLBEZIRK,False
004110:00021:00021:14304057:URNENWAHLBEZIRK,14304057,Oberelbert,URNENWAHLBEZIRK,00021,0,1,0,0,0,604,587,595,-604,-587,-595,prep-zero:004110:00021:00021:14304057:URNENWAHLBEZIRK,False
004111:00022:00022:14304065:URNENWAHLBEZIRK,14304065,Ruppach-Goldhausen,URNENWAHLBEZIRK,00022,0,1,0,0,0,655,643,648,-655,-643,-648,prep-zero:004111:00022:00022:14304065:URNENWAHLBEZIRK,False
004112:00023:00023:14304071:URNENWAHLBEZIRK,14304071,Simmern,URNENWAHLBEZIRK,00023,0,1,0,0,0,869,849,858,-869,-849,-858,prep-zero:004112:00023:00023:14304071:URNENWAHLBEZIRK,False
004113:00025:00025:14304072:URNENWAHLBEZIRK,14304072,Stahlhofen,URNENWAHLBEZIRK,00025,0,1,0,0,0,453,447,447,-453,-447,-447,prep-zero:004113:00025:00025:14304072:URNENWAHLBEZIRK,False
004114:00026:00026:14304077:URNENWAHLBEZIRK,14304077,Untershausen,URNENWAHLBEZIRK,00026,0,1,0,0,0,256,252,253,-256,-252,-253,prep-zero:004114:00026:00026:14304077:URNENWAHLBEZIRK,False
004115:00027:00027:14304079:URNENWAHLBEZIRK,14304079,Welschneudorf,URNENWAHLBEZIRK,00027,0,1,0,0,0,537,534,534,-537,-534,-534,prep-zero:004115:00027:00027:14304079:URNENWAHLBEZIRK,False
004116:00001:00001:14305001:URNENWAHLBEZIRK,14305001,Alsbach,URNENWAHLBEZIRK,00001,0,1,0,0,0,295,287,292,-295,-287,-292,prep-zero:004116:00001:00001:14305001:URNENWAHLBEZIRK,False
004117:00001:00001:14305006:URNENWAHLBEZIRK,14305006,Breitenau,URNENWAHLBEZIRK,00001,0,1,0,0,0,369,368,369,-369,-368,-369,prep-zero:004117:00001:00001:14305006:URNENWAHLBEZIRK,False
004118:00001:00001:14305007:URNENWAHLBEZIRK,14305007,Caan,URNENWAHLBEZIRK,00001,0,1,0,0,0,396,386,393,-396,-386,-393,prep-zero:004118:00001:00001:14305007:URNENWAHLBEZIRK,False
004119:00001:00001:14305009:URNENWAHLBEZIRK,14305009,Deesen,URNENWAHLBEZIRK,00001,0,1,0,0,0,383,374,373,-383,-374,-373,prep-zero:004119:00001:00001:14305009:URNENWAHLBEZIRK,False
004120:00001:00001:14305038:URNENWAHLBEZIRK,14305038,Hundsdorf,URNENWAHLBEZIRK,00001,0,1,0,0,0,255,251,253,-255,-251,-253,prep-zero:004120:00001:00001:14305038:URNENWAHLBEZIRK,False
004121:00001:00001:14305050:URNENWAHLBEZIRK,14305050,Nauort,URNENWAHLBEZIRK,00001,0,1,0,0,0,1239,1227,1230,-1239,-1227,-1230,prep-zero:004121:00001:00001:14305050:URNENWAHLBEZIRK,False
004122:00001:00001:14305059:URNENWAHLBEZIRK,14305059,Oberhaid,URNENWAHLBEZIRK,00001,0,1,0,0,0,172,166,171,-172,-166,-171,prep-zero:004122:00001:00001:14305059:URNENWAHLBEZIRK,False
004123:00201:00201:14305062:URNENWAHLBEZIRK,14305062,Ransbach-Baumbach,URNENWAHLBEZIRK,00201,0,1,0,0,0,1203,1193,1199,-1203,-1193,-1199,prep-zero:004123:00201:00201:14305062:URNENWAHLBEZIRK,False
004124:00202:00202:14305062:URNENWAHLBEZIRK,14305062,Ransbach-Baumbach,URNENWAHLBEZIRK,00202,0,1,0,0,0,759,754,754,-759,-754,-754,prep-zero:004124:00202:00202:14305062:URNENWAHLBEZIRK,False
004125:00203:00203:14305062:URNENWAHLBEZIRK,14305062,Ransbach-Baumbach,URNENWAHLBEZIRK,00203,0,1,0,0,0,927,922,922,-927,-922,-922,prep-zero:004125:00203:00203:14305062:URNENWAHLBEZIRK,False
004126:00001:00001:14305068:URNENWAHLBEZIRK,14305068,Sessenbach,URNENWAHLBEZIRK,00001,0,1,0,0,0,304,300,301,-304,-300,-301,prep-zero:004126:00001:00001:14305068:URNENWAHLBEZIRK,False
004127:00001:00001:14305082:URNENWAHLBEZIRK,14305082,Wirscheid,URNENWAHLBEZIRK,00001,0,1,0,0,0,209,203,207,-209,-203,-207,prep-zero:004127:00001:00001:14305082:URNENWAHLBEZIRK,False
004128:00001:00001:14305084:URNENWAHLBEZIRK,14305084,Wittgert,URNENWAHLBEZIRK,00001,0,1,0,0,0,310,305,308,-310,-305,-308,prep-zero:004128:00001:00001:14305084:URNENWAHLBEZIRK,False
004129:00101:00101:14306214:URNENWAHLBEZIRK,14306214,Bretthausen,URNENWAHLBEZIRK,00101,0,1,0,0,0,99,94,99,-99,-94,-99,prep-zero:004129:00101:00101:14306214:URNENWAHLBEZIRK,False
004130:00101:00101:14306218:URNENWAHLBEZIRK,14306218,Elsoff (Westerwald),URNENWAHLBEZIRK,00101,0,1,0,0,0,499,466,488,-499,-466,-488,prep-zero:004130:00101:00101:14306218:URNENWAHLBEZIRK,False
004131:00101:00101:14306237:URNENWAHLBEZIRK,14306237,Hellenhahn-Schellenberg,URNENWAHLBEZIRK,00101,0,1,0,0,0,648,619,641,-648,-619,-641,prep-zero:004131:00101:00101:14306237:URNENWAHLBEZIRK,False
004132:00101:00101:14306244:URNENWAHLBEZIRK,14306244,Homberg,URNENWAHLBEZIRK,00101,0,1,0,0,0,80,76,79,-80,-76,-79,prep-zero:004132:00101:00101:14306244:URNENWAHLBEZIRK,False
004133:00101:00101:14306245:URNENWAHLBEZIRK,14306245,Hüblingen,URNENWAHLBEZIRK,00101,0,1,0,0,0,156,151,154,-156,-151,-154,prep-zero:004133:00101:00101:14306245:URNENWAHLBEZIRK,False
004134:00101:00101:14306246:URNENWAHLBEZIRK,14306246,Irmtraut,URNENWAHLBEZIRK,00101,0,1,0,0,0,342,321,336,-342,-321,-336,prep-zero:004134:00101:00101:14306246:URNENWAHLBEZIRK,False
004135:00101:00101:14306256:URNENWAHLBEZIRK,14306256,Liebenscheid,URNENWAHLBEZIRK,00101,0,1,0,0,0,264,251,257,-264,-251,-257,prep-zero:004135:00101:00101:14306256:URNENWAHLBEZIRK,False
004136:00201:00201:14306256:URNENWAHLBEZIRK,14306256,Liebenscheid,URNENWAHLBEZIRK,00201,0,1,0,0,0,23,21,23,-23,-21,-23,prep-zero:004136:00201:00201:14306256:URNENWAHLBEZIRK,False
004137:00301:00301:14306256:URNENWAHLBEZIRK,14306256,Liebenscheid,URNENWAHLBEZIRK,00301,0,1,0,0,0,59,59,59,-59,-59,-59,prep-zero:004137:00301:00301:14306256:URNENWAHLBEZIRK,False
004138:00101:00101:14306271:URNENWAHLBEZIRK,14306271,Neunkirchen,URNENWAHLBEZIRK,00101,0,1,0,0,0,290,274,284,-290,-274,-284,prep-zero:004138:00101:00101:14306271:URNENWAHLBEZIRK,False
004139:00101:00101:14306272:URNENWAHLBEZIRK,14306272,Neustadt (Westerwald),URNENWAHLBEZIRK,00101,0,1,0,0,0,296,279,288,-296,-279,-288,prep-zero:004139:00101:00101:14306272:URNENWAHLBEZIRK,False
004140:00101:00101:14306274:URNENWAHLBEZIRK,14306274,Niederroßbach,URNENWAHLBEZIRK,00101,0,1,0,0,0,289,275,285,-289,-275,-285,prep-zero:004140:00101:00101:14306274:URNENWAHLBEZIRK,False
004141:00101:00101:14306278:URNENWAHLBEZIRK,14306278,Nister-Möhrendorf,URNENWAHLBEZIRK,00101,0,1,0,0,0,170,158,165,-170,-158,-165,prep-zero:004141:00101:00101:14306278:URNENWAHLBEZIRK,False
004142:00101:00101:14306282:URNENWAHLBEZIRK,14306282,Oberrod,URNENWAHLBEZIRK,00101,0,1,0,0,0,289,273,283,-289,-273,-283,prep-zero:004142:00101:00101:14306282:URNENWAHLBEZIRK,False
004143:00101:00101:14306283:URNENWAHLBEZIRK,14306283,Oberroßbach,URNENWAHLBEZIRK,00101,0,1,0,0,0,168,155,163,-168,-155,-163,prep-zero:004143:00101:00101:14306283:URNENWAHLBEZIRK,False
004144:00101:00101:14306285:URNENWAHLBEZIRK,14306285,Rehe,URNENWAHLBEZIRK,00101,0,1,0,0,0,413,385,407,-413,-385,-407,prep-zero:004144:00101:00101:14306285:URNENWAHLBEZIRK,False
004145:00101:00101:14306286:URNENWAHLBEZIRK,14306286,Rennerod,URNENWAHLBEZIRK,00101,0,1,0,0,0,572,550,570,-572,-550,-570,prep-zero:004145:00101:00101:14306286:URNENWAHLBEZIRK,False
004146:00102:00102:14306286:URNENWAHLBEZIRK,14306286,Rennerod,URNENWAHLBEZIRK,00102,0,1,0,0,0,358,341,357,-358,-341,-357,prep-zero:004146:00102:00102:14306286:URNENWAHLBEZIRK,False
004147:00103:00103:14306286:URNENWAHLBEZIRK,14306286,Rennerod,URNENWAHLBEZIRK,00103,0,1,0,0,0,427,400,422,-427,-400,-422,prep-zero:004147:00103:00103:14306286:URNENWAHLBEZIRK,False
004148:00201:00201:14306286:URNENWAHLBEZIRK,14306286,Rennerod,URNENWAHLBEZIRK,00201,0,1,0,0,0,264,251,259,-264,-251,-259,prep-zero:004148:00201:00201:14306286:URNENWAHLBEZIRK,False
004149:00101:00101:14306291:URNENWAHLBEZIRK,14306291,Salzburg,URNENWAHLBEZIRK,00101,0,1,0,0,0,117,110,116,-117,-110,-116,prep-zero:004149:00101:00101:14306291:URNENWAHLBEZIRK,False
004150:00101:00101:14306292:URNENWAHLBEZIRK,14306292,Seck,URNENWAHLBEZIRK,00101,0,1,0,0,0,526,515,520,-526,-515,-520,prep-zero:004150:00101:00101:14306292:URNENWAHLBEZIRK,False
004151:00101:00101:14306295:URNENWAHLBEZIRK,14306295,Stein-Neukirch,URNENWAHLBEZIRK,00101,0,1,0,0,0,201,188,198,-201,-188,-198,prep-zero:004151:00101:00101:14306295:URNENWAHLBEZIRK,False
004152:00101:00101:14306302:URNENWAHLBEZIRK,14306302,Waigandshain,URNENWAHLBEZIRK,00101,0,1,0,0,0,106,100,105,-106,-100,-105,prep-zero:004152:00101:00101:14306302:URNENWAHLBEZIRK,False
004153:00101:00101:14306303:URNENWAHLBEZIRK,14306303,Waldmühlen,URNENWAHLBEZIRK,00101,0,1,0,0,0,151,136,146,-151,-136,-146,prep-zero:004153:00101:00101:14306303:URNENWAHLBEZIRK,False
004154:00101:00101:14306309:URNENWAHLBEZIRK,14306309,Westernohe,URNENWAHLBEZIRK,00101,0,1,0,0,0,483,465,474,-483,-465,-474,prep-zero:004154:00101:00101:14306309:URNENWAHLBEZIRK,False
004155:00101:00101:14306311:URNENWAHLBEZIRK,14306311,Willingen,URNENWAHLBEZIRK,00101,0,1,0,0,0,136,128,135,-136,-128,-135,prep-zero:004155:00101:00101:14306311:URNENWAHLBEZIRK,False
004156:00101:00101:14306315:URNENWAHLBEZIRK,14306315,Zehnhausen bei Rennerod,URNENWAHLBEZIRK,00101,0,1,0,0,0,174,154,169,-174,-154,-169,prep-zero:004156:00101:00101:14306315:URNENWAHLBEZIRK,False
004157:00001:00001:14307015:URNENWAHLBEZIRK,14307015,Ellenhausen,URNENWAHLBEZIRK,00001,0,1,0,0,0,160,155,154,-160,-155,-154,prep-zero:004157:00001:00001:14307015:URNENWAHLBEZIRK,False
004158:00001:00001:14307018:URNENWAHLBEZIRK,14307018,Freilingen,URNENWAHLBEZIRK,00001,0,1,0,0,0,328,321,322,-328,-321,-322,prep-zero:004158:00001:00001:14307018:URNENWAHLBEZIRK,False
004159:00001:00001:14307019:URNENWAHLBEZIRK,14307019,Freirachdorf,URNENWAHLBEZIRK,00001,0,1,0,0,0,323,319,318,-323,-319,-318,prep-zero:004159:00001:00001:14307019:URNENWAHLBEZIRK,False
004160:00001:00001:14307022:URNENWAHLBEZIRK,14307022,Goddert,URNENWAHLBEZIRK,00001,0,1,0,0,0,186,184,185,-186,-184,-185,prep-zero:004160:00001:00001:14307022:URNENWAHLBEZIRK,False
004161:00001:00001:14307025:URNENWAHLBEZIRK,14307025,Hartenfels,URNENWAHLBEZIRK,00001,0,1,0,0,0,454,443,446,-454,-443,-446,prep-zero:004161:00001:00001:14307025:URNENWAHLBEZIRK,False
004162:00001:00001:14307029:URNENWAHLBEZIRK,14307029,Herschbach,URNENWAHLBEZIRK,00001,0,1,0,0,0,699,691,689,-699,-691,-689,prep-zero:004162:00001:00001:14307029:URNENWAHLBEZIRK,False
004163:00002:00002:14307029:URNENWAHLBEZIRK,14307029,Herschbach,URNENWAHLBEZIRK,00002,0,1,0,0,0,651,644,648,-651,-644,-648,prep-zero:004163:00002:00002:14307029:URNENWAHLBEZIRK,False
004164:00001:00001:14307041:URNENWAHLBEZIRK,14307041,Krümmel,URNENWAHLBEZIRK,00001,0,1,0,0,0,152,147,149,-152,-147,-149,prep-zero:004164:00001:00001:14307041:URNENWAHLBEZIRK,False
004165:00001:00001:14307044:URNENWAHLBEZIRK,14307044,Marienrachdorf,URNENWAHLBEZIRK,00001,0,1,0,0,0,551,538,537,-551,-538,-537,prep-zero:004165:00001:00001:14307044:URNENWAHLBEZIRK,False
004166:00001:00001:14307045:URNENWAHLBEZIRK,14307045,Maroth,URNENWAHLBEZIRK,00001,0,1,0,0,0,127,125,123,-127,-125,-123,prep-zero:004166:00001:00001:14307045:URNENWAHLBEZIRK,False
004167:00001:00001:14307046:URNENWAHLBEZIRK,14307046,Maxsain,URNENWAHLBEZIRK,00001,0,1,0,0,0,504,495,495,-504,-495,-495,prep-zero:004167:00001:00001:14307046:URNENWAHLBEZIRK,False
004168:00001:00001:14307056:URNENWAHLBEZIRK,14307056,Nordhofen,URNENWAHLBEZIRK,00001,0,1,0,0,0,285,281,282,-285,-281,-282,prep-zero:004168:00001:00001:14307056:URNENWAHLBEZIRK,False
004169:00001:00001:14307061:URNENWAHLBEZIRK,14307061,Quirnbach,URNENWAHLBEZIRK,00001,0,1,0,0,0,240,232,233,-240,-232,-233,prep-zero:004169:00001:00001:14307061:URNENWAHLBEZIRK,False
004170:00001:00001:14307064:URNENWAHLBEZIRK,14307064,Rückeroth,URNENWAHLBEZIRK,00001,0,1,0,0,0,222,217,218,-222,-217,-218,prep-zero:004170:00001:00001:14307064:URNENWAHLBEZIRK,False
004171:00001:00001:14307066:URNENWAHLBEZIRK,14307066,Schenkelberg,URNENWAHLBEZIRK,00001,0,1,0,0,0,315,310,309,-315,-310,-309,prep-zero:004171:00001:00001:14307066:URNENWAHLBEZIRK,False
004172:00001:00001:14307067:URNENWAHLBEZIRK,14307067,Selters (Westerwald),URNENWAHLBEZIRK,00001,0,1,0,0,0,465,456,459,-465,-456,-459,prep-zero:004172:00001:00001:14307067:URNENWAHLBEZIRK,False
004173:00002:00002:14307067:URNENWAHLBEZIRK,14307067,Selters (Westerwald),URNENWAHLBEZIRK,00002,0,1,0,0,0,524,514,518,-524,-514,-518,prep-zero:004173:00002:00002:14307067:URNENWAHLBEZIRK,False
004174:00001:00001:14307069:URNENWAHLBEZIRK,14307069,Sessenhausen,URNENWAHLBEZIRK,00001,0,1,0,0,0,466,460,459,-466,-460,-459,prep-zero:004174:00001:00001:14307069:URNENWAHLBEZIRK,False
004175:00001:00001:14307075:URNENWAHLBEZIRK,14307075,Steinen,URNENWAHLBEZIRK,00001,0,1,0,0,0,147,142,142,-147,-142,-142,prep-zero:004175:00001:00001:14307075:URNENWAHLBEZIRK,False
004176:00001:00001:14307078:URNENWAHLBEZIRK,14307078,Vielbach,URNENWAHLBEZIRK,00001,0,1,0,0,0,275,271,270,-275,-271,-270,prep-zero:004176:00001:00001:14307078:URNENWAHLBEZIRK,False
004177:00001:00001:14307085:URNENWAHLBEZIRK,14307085,Wölferlingen,URNENWAHLBEZIRK,00001,0,1,0,0,0,235,229,230,-235,-229,-230,prep-zero:004177:00001:00001:14307085:URNENWAHLBEZIRK,False
004178:00001:00001:14307221:URNENWAHLBEZIRK,14307221,Ewighausen,URNENWAHLBEZIRK,00001,0,1,0,0,0,107,105,107,-107,-105,-107,prep-zero:004178:00001:00001:14307221:URNENWAHLBEZIRK,False
004179:00001:00001:14307305:URNENWAHLBEZIRK,14307305,Weidenhahn,URNENWAHLBEZIRK,00001,0,1,0,0,0,304,300,302,-304,-300,-302,prep-zero:004179:00001:00001:14307305:URNENWAHLBEZIRK,False
004180:00101:00101:14308011:URNENWAHLBEZIRK,14308011,Dreikirchen,URNENWAHLBEZIRK,00101,0,1,0,0,0,573,554,561,-573,-554,-561,prep-zero:004180:00101:00101:14308011:URNENWAHLBEZIRK,False
004181:00101:00101:14308037:URNENWAHLBEZIRK,14308037,Hundsangen,URNENWAHLBEZIRK,00101,0,1,0,0,0,1044,1015,1030,-1044,-1015,-1030,prep-zero:004181:00101:00101:14308037:URNENWAHLBEZIRK,False
004182:00101:00101:14308058:URNENWAHLBEZIRK,14308058,Obererbach,URNENWAHLBEZIRK,00101,0,1,0,0,0,298,293,296,-298,-293,-296,prep-zero:004182:00101:00101:14308058:URNENWAHLBEZIRK,False
004183:00101:00101:14308074:URNENWAHLBEZIRK,14308074,Steinefrenz,URNENWAHLBEZIRK,00101,0,1,0,0,0,440,436,439,-440,-436,-439,prep-zero:004183:00101:00101:14308074:URNENWAHLBEZIRK,False
004184:00101:00101:14308080:URNENWAHLBEZIRK,14308080,Weroth,URNENWAHLBEZIRK,00101,0,1,0,0,0,326,322,323,-326,-322,-323,prep-zero:004184:00101:00101:14308080:URNENWAHLBEZIRK,False
004185:00101:00101:14308203:URNENWAHLBEZIRK,14308203,Arnshöfen,URNENWAHLBEZIRK,00101,0,1,0,0,0,85,85,85,-85,-85,-85,prep-zero:004185:00101:00101:14308203:URNENWAHLBEZIRK,False
004186:00101:00101:14308208:URNENWAHLBEZIRK,14308208,Berod bei Wallmerod,URNENWAHLBEZIRK,00101,0,1,0,0,0,301,295,296,-301,-295,-296,prep-zero:004186:00101:00101:14308208:URNENWAHLBEZIRK,False
004187:00101:00101:14308210:URNENWAHLBEZIRK,14308210,Bilkheim,URNENWAHLBEZIRK,00101,0,1,0,0,0,248,242,246,-248,-242,-246,prep-zero:004187:00101:00101:14308210:URNENWAHLBEZIRK,False
004188:00101:00101:14308220:URNENWAHLBEZIRK,14308220,Ettinghausen,URNENWAHLBEZIRK,00101,0,1,0,0,0,194,191,193,-194,-191,-193,prep-zero:004188:00101:00101:14308220:URNENWAHLBEZIRK,False
004189:00101:00101:14308232:URNENWAHLBEZIRK,14308232,Hahn am See,URNENWAHLBEZIRK,00101,0,1,0,0,0,228,225,224,-228,-225,-224,prep-zero:004189:00101:00101:14308232:URNENWAHLBEZIRK,False
004190:00101:00101:14308239:URNENWAHLBEZIRK,14308239,Herschbach (Oberwesterwald),URNENWAHLBEZIRK,00101,0,1,0,0,0,535,522,524,-535,-522,-524,prep-zero:004190:00101:00101:14308239:URNENWAHLBEZIRK,False
004191:00101:00101:14308251:URNENWAHLBEZIRK,14308251,Kuhnhöfen,URNENWAHLBEZIRK,00101,0,1,0,0,0,96,95,94,-96,-95,-94,prep-zero:004191:00101:00101:14308251:URNENWAHLBEZIRK,False
